id,week_ending,hscp,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation
19151,20200809,S37000025,1,Emergency,,8,16,-50
19152,20200809,S37000025,2,Emergency,,40,57,-29.8
19153,20200809,S37000025,3,Emergency,,74,95,-22.1
19154,20200809,S37000025,4,Emergency,,45,50,-10
19155,20200809,S37000025,5,Emergency,,9,15,-40
19156,20200809,S37000026,3,Emergency,,17,15.5,9.7
19157,20200809,S37000026,4,Emergency,,14,13.5,3.7
19158,20200809,S37000027,1,Emergency,,63,75,-16
19159,20200809,S37000027,2,Emergency,,63,80.5,-21.7
19160,20200809,S37000027,3,Emergency,,61,60,1.7
19161,20200809,S37000027,4,Emergency,,39,43.5,-10.3
19162,20200809,S37000027,5,Emergency,,55,49.5,11.1
19163,20200809,S37000028,1,Emergency,,176,199.5,-11.8
19164,20200809,S37000028,2,Emergency,,172,197,-12.7
19165,20200809,S37000028,3,Emergency,,127,142,-10.6
19166,20200809,S37000028,4,Emergency,,105,112,-6.2
19167,20200809,S37000028,5,Emergency,,78,83.5,-6.6
19168,20200809,S37000029,1,Emergency,,75,78.5,-4.5
19169,20200809,S37000029,2,Emergency,,49,55.5,-11.7
19170,20200809,S37000029,3,Emergency,,28,34,-17.6
19171,20200809,S37000029,4,Emergency,,13,9,44.4
19172,20200809,S37000029,5,Emergency,,9,6.5,38.5
19173,20200809,S37000030,1,Emergency,,73,81,-9.9
19174,20200809,S37000030,2,Emergency,,109,106.5,2.3
19175,20200809,S37000030,3,Emergency,,96,78,23.1
19176,20200809,S37000030,4,Emergency,,51,73.5,-30.6
19177,20200809,S37000030,5,Emergency,,45,37.5,20
19178,20200809,S37000031,2,Emergency,,19,10,90
19179,20200809,S37000031,3,Emergency,,48,60,-20
19180,20200809,S37000032,1,Emergency,,205,225.5,-9.1
19181,20200809,S37000032,2,Emergency,,205,213,-3.8
19182,20200809,S37000032,3,Emergency,,152,181.5,-16.3
19183,20200809,S37000032,4,Emergency,,156,145,7.6
19184,20200809,S37000032,5,Emergency,,100,109.5,-8.7
19185,20200809,S37000033,1,Emergency,,19,27,-29.6
19186,20200809,S37000033,2,Emergency,,48,57,-15.8
19187,20200809,S37000033,3,Emergency,,97,68,42.6
19188,20200809,S37000033,4,Emergency,,102,98,4.1
19189,20200809,S37000033,5,Emergency,,64,52.5,21.9
19190,20200809,S37000034,1,Emergency,,696,746.5,-6.8
19191,20200809,S37000034,2,Emergency,,180,216.5,-16.9
19192,20200809,S37000034,3,Emergency,,130,143,-9.1
19193,20200809,S37000034,4,Emergency,,110,99,11.1
19194,20200809,S37000034,5,Emergency,,53,77.5,-31.6
19195,20200809,S37000035,1,Emergency,,307,334,-8.1
19196,20200809,S37000035,2,Emergency,,207,235,-11.9
19197,20200809,S37000035,3,Emergency,,79,120.5,-34.4
19198,20200809,S37000035,4,Emergency,,80,92.5,-13.5
19199,20200809,S37000035,5,Emergency,,42,55.5,-24.3
19200,20200816,S37000001,1,Emergency,,60,66.5,-9.8
19201,20200816,S37000001,2,Emergency,,95,112.5,-15.6
19202,20200816,S37000001,3,Emergency,,59,59,0
19203,20200816,S37000001,4,Emergency,,37,62,-40.3
19204,20200816,S37000001,5,Emergency,,97,106.5,-8.9
19205,20200816,S37000002,1,Emergency,,10,22,-54.5
19206,20200816,S37000002,2,Emergency,,54,54.5,-0.9
19207,20200816,S37000002,3,Emergency,,89,87,2.3
19208,20200816,S37000002,4,Emergency,,168,143.5,17.1
19209,20200816,S37000002,5,Emergency,,108,83.5,29.3
19210,20200816,S37000003,1,Emergency,,17,19.5,-12.8
19211,20200816,S37000003,2,Emergency,,61,58,5.2
19212,20200816,S37000003,3,Emergency,,68,79,-13.9
19213,20200816,S37000003,4,Emergency,,58,57,1.8
19214,20200816,S37000003,5,Emergency,,17,27,-37
19215,20200816,S37000004,1,Emergency,,25,22.5,11.1
19216,20200816,S37000004,2,Emergency,,23,29.5,-22
19217,20200816,S37000004,3,Emergency,,62,61.5,0.8
19218,20200816,S37000004,4,Emergency,,29,39,-25.6
19219,20200816,S37000004,5,Emergency,,8,17,-52.9
19220,20200816,S37000005,1,Emergency,,69,98.5,-29.9
19221,20200816,S37000005,2,Emergency,,51,88.5,-42.4
19222,20200816,S37000005,3,Emergency,,45,59.5,-24.4
19223,20200816,S37000005,4,Emergency,,41,79.5,-48.4
19224,20200816,S37000005,5,Emergency,,41,55,-25.5
19225,20200816,S37000006,1,Emergency,,36,33.5,7.5
19226,20200816,S37000006,2,Emergency,,88,90,-2.2
19227,20200816,S37000006,3,Emergency,,130,117.5,10.6
19228,20200816,S37000006,4,Emergency,,37,48,-22.9
19229,20200816,S37000006,5,Emergency,,23,25.5,-9.8
19230,20200816,S37000007,1,Emergency,,176,166,6
19231,20200816,S37000007,2,Emergency,,69,71,-2.8
19232,20200816,S37000007,3,Emergency,,31,32,-3.1
19233,20200816,S37000007,4,Emergency,,44,47,-6.4
19234,20200816,S37000007,5,Emergency,,25,45,-44.4
19235,20200816,S37000008,1,Emergency,,121,131.5,-8
19236,20200816,S37000008,2,Emergency,,77,87.5,-12
19237,20200816,S37000008,3,Emergency,,51,49,4.1
19238,20200816,S37000008,4,Emergency,,33,38,-13.2
19239,20200816,S37000008,5,Emergency,,29,26.5,9.4
19240,20200816,S37000009,1,Emergency,,7,11.5,-39.1
19241,20200816,S37000009,2,Emergency,,48,34.5,39.1
19242,20200816,S37000009,3,Emergency,,21,18.5,13.5
19243,20200816,S37000009,4,Emergency,,36,47.5,-24.2
19244,20200816,S37000009,5,Emergency,,89,84,6
19245,20200816,S37000010,1,Emergency,,15,17.5,-14.3
19246,20200816,S37000010,2,Emergency,,74,64,15.6
19247,20200816,S37000010,3,Emergency,,36,47.5,-24.2
19248,20200816,S37000010,4,Emergency,,38,25,52
19249,20200816,S37000010,5,Emergency,,42,25,68
19250,20200816,S37000011,1,Emergency,,11,19.5,-43.6
19261,20200816,S37000013,2,Emergency,,84,112.5,-25.3
19262,20200816,S37000013,3,Emergency,,76,138.5,-45.1
19263,20200816,S37000013,4,Emergency,,36,68.5,-47.4
19264,20200816,S37000013,5,Emergency,,33,59,-44.1
19265,20200816,S37000016,1,Emergency,,65,61.5,5.7
19266,20200816,S37000016,2,Emergency,,91,99,-8.1
19267,20200816,S37000016,3,Emergency,,133,169,-21.3
19268,20200816,S37000016,4,Emergency,,122,135.5,-10
19269,20200816,S37000016,5,Emergency,,29,31.5,-7.9
19270,20200816,S37000017,1,Emergency,,94,88,6.8
19271,20200816,S37000017,2,Emergency,,21,27,-22.2
19272,20200816,S37000017,3,Emergency,,19,19.5,-2.6
19273,20200816,S37000017,4,Emergency,,11,14.5,-24.1
19274,20200816,S37000017,5,Emergency,,17,19,-10.5
19275,20200816,S37000018,1,Emergency,,23,16,43.8
19276,20200816,S37000018,2,Emergency,,74,81.5,-9.2
19277,20200816,S37000018,3,Emergency,,31,39,-20.5
19278,20200816,S37000018,4,Emergency,,29,27.5,5.5
19279,20200816,S37000018,5,Emergency,,20,18.5,8.1
19280,20200816,S37000019,1,Emergency,,7,7,0
19281,20200816,S37000019,2,Emergency,,31,33.5,-7.5
19282,20200816,S37000019,3,Emergency,,74,51,45.1
19283,20200816,S37000019,4,Emergency,,52,54,-3.7
19284,20200816,S37000019,5,Emergency,,12,17.5,-31.4
19285,20200816,S37000020,1,Emergency,,176,189.5,-7.1
19286,20200816,S37000020,2,Emergency,,62,74.5,-16.8
19287,20200816,S37000020,3,Emergency,,43,39,10.3
19288,20200816,S37000020,4,Emergency,,41,41,0
19289,20200816,S37000020,5,Emergency,,21,22.5,-6.7
19290,20200816,S37000022,2,Emergency,,6,6.5,-7.7
19291,20200816,S37000022,3,Emergency,,5,7,-28.6
19292,20200816,S37000022,4,Emergency,,27,14.5,86.2
19293,20200816,S37000024,1,Emergency,,87,115,-24.3
19294,20200816,S37000024,2,Emergency,,85,92,-7.6
19295,20200816,S37000024,3,Emergency,,57,66,-13.6
19296,20200816,S37000024,4,Emergency,,29,45,-35.6
19297,20200816,S37000024,5,Emergency,,46,42.5,8.2
19298,20200816,S37000025,1,Emergency,,11,18.5,-40.5
19299,20200816,S37000025,2,Emergency,,39,39.5,-1.3
19300,20200816,S37000025,3,Emergency,,79,79.5,-0.6
19301,20200816,S37000025,4,Emergency,,47,56.5,-16.8
19302,20200816,S37000025,5,Emergency,,7,15,-53.3
19303,20200816,S37000026,3,Emergency,,11,14.5,-24.1
19304,20200816,S37000026,4,Emergency,,23,18.5,24.3
19305,20200816,S37000027,1,Emergency,,60,77,-22.1
19306,20200816,S37000027,2,Emergency,,82,76.5,7.2
19307,20200816,S37000027,3,Emergency,,61,67.5,-9.6
19308,20200816,S37000027,4,Emergency,,45,50.5,-10.9
19309,20200816,S37000027,5,Emergency,,50,47.5,5.3
19310,20200816,S37000028,1,Emergency,,161,195,-17.4
19311,20200816,S37000028,2,Emergency,,179,214.5,-16.6
19312,20200816,S37000028,3,Emergency,,126,163,-22.7
19313,20200816,S37000028,4,Emergency,,100,111.5,-10.3
19314,20200816,S37000028,5,Emergency,,85,81.5,4.3
19315,20200816,S37000029,1,Emergency,,82,95.5,-14.1
19316,20200816,S37000029,2,Emergency,,47,60,-21.7
19317,20200816,S37000029,3,Emergency,,30,31.5,-4.8
19318,20200816,S37000029,4,Emergency,,17,15,13.3
19319,20200816,S37000029,5,Emergency,,7,8,-12.5
19320,20200816,S37000030,1,Emergency,,79,84.5,-6.5
19321,20200816,S37000030,2,Emergency,,135,125.5,7.6
19322,20200816,S37000030,3,Emergency,,88,83,6
19323,20200816,S37000030,4,Emergency,,71,72.5,-2.1
19324,20200816,S37000030,5,Emergency,,38,42.5,-10.6
19325,20200816,S37000031,2,Emergency,,14,13,7.7
19326,20200816,S37000031,3,Emergency,,31,60.5,-48.8
19327,20200816,S37000032,1,Emergency,,204,200,2
19328,20200816,S37000032,2,Emergency,,193,206,-6.3
19329,20200816,S37000032,3,Emergency,,160,168.5,-5
19330,20200816,S37000032,4,Emergency,,141,161.5,-12.7
19331,20200816,S37000032,5,Emergency,,103,119.5,-13.8
19332,20200816,S37000033,1,Emergency,,18,28,-35.7
19333,20200816,S37000033,2,Emergency,,49,45,8.9
19334,20200816,S37000033,3,Emergency,,96,72.5,32.4
19335,20200816,S37000033,4,Emergency,,92,103.5,-11.1
19336,20200816,S37000033,5,Emergency,,68,56,21.4
19337,20200816,S37000034,1,Emergency,,737,761.5,-3.2
19338,20200816,S37000034,2,Emergency,,196,214,-8.4
19339,20200816,S37000034,3,Emergency,,113,132.5,-14.7
19340,20200816,S37000034,4,Emergency,,81,104,-22.1
19341,20200816,S37000034,5,Emergency,,89,74,20.3
19342,20200816,S37000035,1,Emergency,,346,352.5,-1.8
19343,20200816,S37000035,2,Emergency,,215,245,-12.2
19344,20200816,S37000035,3,Emergency,,108,108.5,-0.5
19345,20200816,S37000035,4,Emergency,,87,97,-10.3
19346,20200816,S37000035,5,Emergency,,68,57.5,18.3
19347,20200823,S37000001,1,Emergency,,58,66.5,-12.8
37005,20210502,S37000027,5,Planned,,12,12,0
19348,20200823,S37000001,2,Emergency,,116,125.5,-7.6
19349,20200823,S37000001,3,Emergency,,80,62,29
19350,20200823,S37000001,4,Emergency,,49,49.5,-1
19351,20200823,S37000001,5,Emergency,,106,109,-2.8
19352,20200823,S37000002,1,Emergency,,17,17,0
19353,20200823,S37000002,2,Emergency,,50,56.5,-11.5
19354,20200823,S37000002,3,Emergency,,95,105.5,-10
19355,20200823,S37000002,4,Emergency,,167,149.5,11.7
19356,20200823,S37000002,5,Emergency,,97,94,3.2
19357,20200823,S37000003,1,Emergency,,18,18.5,-2.7
19358,20200823,S37000003,2,Emergency,,61,55,10.9
19359,20200823,S37000003,3,Emergency,,73,68.5,6.6
19360,20200823,S37000003,4,Emergency,,74,53.5,38.3
19361,20200823,S37000003,5,Emergency,,20,20,0
19362,20200823,S37000004,1,Emergency,,15,23.5,-36.2
19363,20200823,S37000004,2,Emergency,,31,37,-16.2
19364,20200823,S37000004,3,Emergency,,59,74.5,-20.8
19365,20200823,S37000004,4,Emergency,,38,39,-2.6
19366,20200823,S37000004,5,Emergency,,11,9.5,15.8
19367,20200823,S37000005,1,Emergency,,71,98,-27.6
19368,20200823,S37000005,2,Emergency,,47,66,-28.8
19369,20200823,S37000005,3,Emergency,,47,52.5,-10.5
19370,20200823,S37000005,4,Emergency,,50,78.5,-36.3
19371,20200823,S37000005,5,Emergency,,47,67,-29.9
19372,20200823,S37000006,1,Emergency,,35,40,-12.5
19373,20200823,S37000006,2,Emergency,,89,95,-6.3
19374,20200823,S37000006,3,Emergency,,125,117,6.8
19375,20200823,S37000006,4,Emergency,,64,39,64.1
19376,20200823,S37000006,5,Emergency,,18,20.5,-12.2
19377,20200823,S37000007,1,Emergency,,147,166,-11.4
19378,20200823,S37000007,2,Emergency,,65,81,-19.8
19379,20200823,S37000007,3,Emergency,,29,39,-25.6
19380,20200823,S37000007,4,Emergency,,30,32.5,-7.7
19381,20200823,S37000007,5,Emergency,,46,39,17.9
19382,20200823,S37000008,1,Emergency,,115,101,13.9
19383,20200823,S37000008,2,Emergency,,86,93.5,-8
19384,20200823,S37000008,3,Emergency,,37,58.5,-36.8
19385,20200823,S37000008,4,Emergency,,43,45,-4.4
19386,20200823,S37000008,5,Emergency,,19,19.5,-2.6
19387,20200823,S37000009,1,Emergency,,9,13.5,-33.3
19388,20200823,S37000009,2,Emergency,,39,49,-20.4
19389,20200823,S37000009,3,Emergency,,14,15,-6.7
19390,20200823,S37000009,4,Emergency,,27,40,-32.5
19391,20200823,S37000009,5,Emergency,,84,83.5,0.6
19392,20200823,S37000010,1,Emergency,,15,15.5,-3.2
19393,20200823,S37000010,2,Emergency,,74,71.5,3.5
19394,20200823,S37000010,3,Emergency,,56,35.5,57.7
19395,20200823,S37000010,4,Emergency,,47,33.5,40.3
19396,20200823,S37000010,5,Emergency,,44,32,37.5
19397,20200823,S37000011,1,Emergency,,19,18.5,2.7
19398,20200823,S37000011,2,Emergency,,14,15.5,-9.7
19399,20200823,S37000011,3,Emergency,,15,15.5,-3.2
19400,20200823,S37000011,4,Emergency,,33,29.5,11.9
19401,20200823,S37000011,5,Emergency,,73,73.5,-0.7
19402,20200823,S37000012,1,Emergency,,189,163,16
19403,20200823,S37000012,2,Emergency,,186,151,23.2
19404,20200823,S37000012,3,Emergency,,124,108.5,14.3
19405,20200823,S37000012,4,Emergency,,142,142.5,-0.4
19406,20200823,S37000012,5,Emergency,,326,263,24
19407,20200823,S37000013,1,Emergency,,72,105.5,-31.8
19408,20200823,S37000013,2,Emergency,,95,135,-29.6
19409,20200823,S37000013,3,Emergency,,77,98.5,-21.8
19410,20200823,S37000013,4,Emergency,,43,53.5,-19.6
19411,20200823,S37000013,5,Emergency,,44,55.5,-20.7
19412,20200823,S37000016,1,Emergency,,56,72,-22.2
19413,20200823,S37000016,2,Emergency,,103,102.5,0.5
19414,20200823,S37000016,3,Emergency,,156,156,0
19415,20200823,S37000016,4,Emergency,,162,139,16.5
19416,20200823,S37000016,5,Emergency,,25,32,-21.9
19417,20200823,S37000017,1,Emergency,,88,86.5,1.7
19418,20200823,S37000017,2,Emergency,,11,24.5,-55.1
19419,20200823,S37000017,3,Emergency,,20,18,11.1
19420,20200823,S37000017,4,Emergency,,27,16,68.8
19421,20200823,S37000017,5,Emergency,,16,19.5,-17.9
19422,20200823,S37000018,1,Emergency,,17,22,-22.7
19423,20200823,S37000018,2,Emergency,,88,67.5,30.4
19424,20200823,S37000018,3,Emergency,,26,36.5,-28.8
19425,20200823,S37000018,4,Emergency,,29,33,-12.1
19426,20200823,S37000018,5,Emergency,,22,15,46.7
19427,20200823,S37000019,1,Emergency,,5,2.5,100
19428,20200823,S37000019,2,Emergency,,33,32,3.1
19429,20200823,S37000019,3,Emergency,,62,58.5,6
19430,20200823,S37000019,4,Emergency,,61,59.5,2.5
19431,20200823,S37000019,5,Emergency,,20,12.5,60
19432,20200823,S37000020,1,Emergency,,181,196,-7.7
19433,20200823,S37000020,2,Emergency,,78,65.5,19.1
19434,20200823,S37000020,3,Emergency,,47,38.5,22.1
19435,20200823,S37000020,4,Emergency,,35,42,-16.7
19436,20200823,S37000020,5,Emergency,,22,21,4.8
19437,20200823,S37000022,2,Emergency,,11,6.5,69.2
19438,20200823,S37000022,4,Emergency,,28,19,47.4
19439,20200823,S37000024,1,Emergency,,119,117.5,1.3
19440,20200823,S37000024,2,Emergency,,78,83.5,-6.6
19441,20200823,S37000024,3,Emergency,,50,63.5,-21.3
19442,20200823,S37000024,4,Emergency,,48,45.5,5.5
19443,20200823,S37000024,5,Emergency,,50,45.5,9.9
19444,20200823,S37000025,1,Emergency,,12,18.5,-35.1
19445,20200823,S37000025,2,Emergency,,46,42.5,8.2
19446,20200823,S37000025,3,Emergency,,79,85,-7.1
19447,20200823,S37000025,4,Emergency,,46,60.5,-24
19448,20200823,S37000025,5,Emergency,,23,16.5,39.4
19449,20200823,S37000026,2,Emergency,,5,3.5,42.9
19450,20200823,S37000026,3,Emergency,,23,19,21.1
19451,20200823,S37000026,4,Emergency,,20,21,-4.8
19452,20200823,S37000027,1,Emergency,,71,84.5,-16
19453,20200823,S37000027,2,Emergency,,82,88.5,-7.3
19454,20200823,S37000027,3,Emergency,,63,56,12.5
19455,20200823,S37000027,4,Emergency,,47,46.5,1.1
19456,20200823,S37000027,5,Emergency,,63,42,50
19457,20200823,S37000028,1,Emergency,,172,220.5,-22
19458,20200823,S37000028,2,Emergency,,182,212,-14.2
19459,20200823,S37000028,3,Emergency,,121,174,-30.5
19460,20200823,S37000028,4,Emergency,,94,123,-23.6
19461,20200823,S37000028,5,Emergency,,73,96.5,-24.4
19462,20200823,S37000029,1,Emergency,,87,91.5,-4.9
19463,20200823,S37000029,2,Emergency,,53,54.5,-2.8
19464,20200823,S37000029,3,Emergency,,26,35.5,-26.8
19465,20200823,S37000029,4,Emergency,,16,16,0
19466,20200823,S37000029,5,Emergency,,9,7.5,20
19467,20200823,S37000030,1,Emergency,,92,79,16.5
19468,20200823,S37000030,2,Emergency,,144,142,1.4
19469,20200823,S37000030,3,Emergency,,97,82.5,17.6
19470,20200823,S37000030,4,Emergency,,53,64.5,-17.8
19471,20200823,S37000030,5,Emergency,,46,44,4.5
19472,20200823,S37000031,2,Emergency,,17,7.5,126.7
19473,20200823,S37000031,3,Emergency,,50,59.5,-16
19474,20200823,S37000032,1,Emergency,,207,240,-13.8
19475,20200823,S37000032,2,Emergency,,189,210.5,-10.2
19476,20200823,S37000032,3,Emergency,,164,173,-5.2
19477,20200823,S37000032,4,Emergency,,122,167.5,-27.2
19478,20200823,S37000032,5,Emergency,,112,123,-8.9
19479,20200823,S37000033,1,Emergency,,29,25.5,13.7
19480,20200823,S37000033,2,Emergency,,48,45,6.7
19481,20200823,S37000033,3,Emergency,,71,74,-4.1
19482,20200823,S37000033,4,Emergency,,91,96.5,-5.7
19483,20200823,S37000033,5,Emergency,,49,72.5,-32.4
19484,20200823,S37000034,1,Emergency,,761,787,-3.3
19485,20200823,S37000034,2,Emergency,,220,224,-1.8
19486,20200823,S37000034,3,Emergency,,136,117.5,15.7
19487,20200823,S37000034,4,Emergency,,101,107.5,-6
19488,20200823,S37000034,5,Emergency,,71,99.5,-28.6
19489,20200823,S37000035,1,Emergency,,330,371,-11.1
19490,20200823,S37000035,2,Emergency,,231,250.5,-7.8
19491,20200823,S37000035,3,Emergency,,105,121,-13.2
19492,20200823,S37000035,4,Emergency,,96,91.5,4.9
19493,20200823,S37000035,5,Emergency,,53,53.5,-0.9
19494,20200830,S37000001,1,Emergency,,74,60,23.3
19495,20200830,S37000001,2,Emergency,,125,98.5,26.9
19496,20200830,S37000001,3,Emergency,,56,64,-12.5
19497,20200830,S37000001,4,Emergency,,51,54.5,-6.4
19498,20200830,S37000001,5,Emergency,,94,125,-24.8
19499,20200830,S37000002,1,Emergency,,21,15,40
19500,20200830,S37000002,2,Emergency,,39,60.5,-35.5
19532,20200830,S37000008,4,Emergency,,28,35.5,-21.1
19533,20200830,S37000008,5,Emergency,,31,16.5,87.9
19534,20200830,S37000009,1,Emergency,,9,11,-18.2
19535,20200830,S37000009,2,Emergency,,37,45.5,-18.7
19536,20200830,S37000009,3,Emergency,,14,15.5,-9.7
19537,20200830,S37000009,4,Emergency,,38,40,-5
19538,20200830,S37000009,5,Emergency,,85,77.5,9.7
19539,20200830,S37000010,1,Emergency,,25,13.5,85.2
19540,20200830,S37000010,2,Emergency,,89,78.5,13.4
19541,20200830,S37000010,3,Emergency,,53,43,23.3
19542,20200830,S37000010,4,Emergency,,47,37,27
19543,20200830,S37000010,5,Emergency,,35,25.5,37.3
19544,20200830,S37000011,1,Emergency,,12,19,-36.8
19545,20200830,S37000011,2,Emergency,,28,22.5,24.4
19546,20200830,S37000011,3,Emergency,,22,11.5,91.3
19547,20200830,S37000011,4,Emergency,,35,28,25
19548,20200830,S37000011,5,Emergency,,73,79.5,-8.2
19549,20200830,S37000012,1,Emergency,,156,141.5,10.2
19550,20200830,S37000012,2,Emergency,,159,162,-1.9
19551,20200830,S37000012,3,Emergency,,99,100.5,-1.5
19552,20200830,S37000012,4,Emergency,,130,128,1.6
19553,20200830,S37000012,5,Emergency,,302,294,2.7
19554,20200830,S37000013,1,Emergency,,58,105.5,-45
19555,20200830,S37000013,2,Emergency,,96,124,-22.6
19556,20200830,S37000013,3,Emergency,,79,115.5,-31.6
19557,20200830,S37000013,4,Emergency,,46,72,-36.1
19558,20200830,S37000013,5,Emergency,,54,47.5,13.7
19559,20200830,S37000016,1,Emergency,,74,72.5,2.1
19560,20200830,S37000016,2,Emergency,,104,104,0
19561,20200830,S37000016,3,Emergency,,148,167.5,-11.6
19562,20200830,S37000016,4,Emergency,,116,149.5,-22.4
19563,20200830,S37000016,5,Emergency,,28,34.5,-18.8
19564,20200830,S37000017,1,Emergency,,82,98,-16.3
19565,20200830,S37000017,2,Emergency,,22,26,-15.4
19566,20200830,S37000017,3,Emergency,,24,26,-7.7
19567,20200830,S37000017,4,Emergency,,19,21.5,-11.6
19568,20200830,S37000017,5,Emergency,,17,18.5,-8.1
19569,20200830,S37000018,1,Emergency,,22,24.5,-10.2
19570,20200830,S37000018,2,Emergency,,88,80.5,9.3
19571,20200830,S37000018,3,Emergency,,44,46,-4.3
19572,20200830,S37000018,4,Emergency,,34,28.5,19.3
19573,20200830,S37000018,5,Emergency,,17,17,0
19574,20200830,S37000019,1,Emergency,,6,5.5,9.1
19575,20200830,S37000019,2,Emergency,,37,32,15.6
19576,20200830,S37000019,3,Emergency,,41,53.5,-23.4
19577,20200830,S37000019,4,Emergency,,62,52,19.2
19578,20200830,S37000019,5,Emergency,,17,19,-10.5
19579,20200830,S37000020,1,Emergency,,190,198,-4
19580,20200830,S37000020,2,Emergency,,75,84.5,-11.2
19581,20200830,S37000020,3,Emergency,,53,52,1.9
19582,20200830,S37000020,4,Emergency,,34,47,-27.7
19583,20200830,S37000020,5,Emergency,,20,18.5,8.1
19584,20200830,S37000022,2,Emergency,,6,9,-33.3
19585,20200830,S37000022,3,Emergency,,8,4,100
19586,20200830,S37000022,4,Emergency,,29,22,31.8
19587,20200830,S37000024,1,Emergency,,97,100,-3
19588,20200830,S37000024,2,Emergency,,73,100.5,-27.4
19589,20200830,S37000024,3,Emergency,,60,57,5.3
19590,20200830,S37000024,4,Emergency,,41,43.5,-5.7
19591,20200830,S37000024,5,Emergency,,45,54.5,-17.4
19592,20200830,S37000025,1,Emergency,,12,19.5,-38.5
19593,20200830,S37000025,2,Emergency,,47,45,4.4
19594,20200830,S37000025,3,Emergency,,82,101,-18.8
19595,20200830,S37000025,4,Emergency,,50,55,-9.1
19596,20200830,S37000025,5,Emergency,,12,17.5,-31.4
19597,20200830,S37000026,3,Emergency,,14,14,0
19598,20200830,S37000026,4,Emergency,,14,24.5,-42.9
19599,20200830,S37000027,1,Emergency,,94,80,17.5
19600,20200830,S37000027,2,Emergency,,107,94.5,13.2
19601,20200830,S37000027,3,Emergency,,72,67,7.5
19602,20200830,S37000027,4,Emergency,,49,47.5,3.2
19603,20200830,S37000027,5,Emergency,,50,55,-9.1
19604,20200830,S37000028,1,Emergency,,154,187.5,-17.9
19605,20200830,S37000028,2,Emergency,,161,210,-23.3
19606,20200830,S37000028,3,Emergency,,152,150,1.3
19607,20200830,S37000028,4,Emergency,,116,120,-3.3
19608,20200830,S37000028,5,Emergency,,95,90.5,5
19609,20200830,S37000029,1,Emergency,,89,86.5,2.9
