id,week_ending,hscp,simd_quintile,number_attendances,average20182019,percent_variation
11936,20210718,S37000019,4,177,167,6
11937,20210718,S37000019,5,74,75,-1.3
11938,20210718,S37000020,1,336,390,-13.8
11939,20210718,S37000020,2,112,168.5,-33.5
11940,20210718,S37000020,3,78,77,1.3
11941,20210718,S37000020,4,93,82.5,12.7
11942,20210718,S37000020,5,46,50.5,-8.9
11943,20210718,S37000022,2,13,18.5,-29.7
11944,20210718,S37000022,3,33,27.5,20
11945,20210718,S37000022,4,56,43,30.2
11946,20210718,S37000022,5,7,10.5,-33.3
11947,20210718,S37000024,1,394,414.5,-4.9
11948,20210718,S37000024,2,215,204.5,5.1
11949,20210718,S37000024,3,202,178,13.5
11950,20210718,S37000024,4,148,159.5,-7.2
11951,20210718,S37000024,5,133,148.5,-10.4
11952,20210718,S37000025,1,41,42,-2.4
11953,20210718,S37000025,2,89,106.5,-16.4
11954,20210718,S37000025,3,177,201.5,-12.2
11955,20210718,S37000025,4,181,195,-7.2
11956,20210718,S37000025,5,39,55,-29.1
11957,20210718,S37000026,3,37,43.5,-14.9
11958,20210718,S37000026,4,79,81,-2.5
11959,20210718,S37000027,1,127,161.5,-21.4
11960,20210718,S37000027,2,158,181,-12.7
11961,20210718,S37000027,3,128,143.5,-10.8
11962,20210718,S37000027,4,58,82,-29.3
11963,20210718,S37000027,5,93,105.5,-11.8
11964,20210718,S37000028,1,481,460,4.6
11965,20210718,S37000028,2,563,549.5,2.5
11966,20210718,S37000028,3,410,362.5,13.1
11967,20210718,S37000028,4,333,307,8.5
11968,20210718,S37000028,5,181,190,-4.7
11969,20210718,S37000029,1,190,171.5,10.8
11970,20210718,S37000029,2,79,96,-17.7
11971,20210718,S37000029,3,50,50.5,-1
11972,20210718,S37000029,4,22,36.5,-39.7
11973,20210718,S37000029,5,14,8.5,64.7
11974,20210718,S37000030,1,259,215.5,20.2
11975,20210718,S37000030,2,319,304,4.9
11976,20210718,S37000030,3,214,234.5,-8.7
11977,20210718,S37000030,4,137,157.5,-13
11978,20210718,S37000030,5,136,105,29.5
11979,20210718,S37000031,2,17,32.5,-47.7
11980,20210718,S37000031,3,59,88.5,-33.3
11981,20210718,S37000031,4,8,7,14.3
11982,20210718,S37000032,1,400,469.5,-14.8
11983,20210718,S37000032,2,341,348.5,-2.2
11984,20210718,S37000032,3,260,274.5,-5.3
11985,20210718,S37000032,4,180,185.5,-3
11986,20210718,S37000032,5,175,162,8
11987,20210718,S37000033,1,56,49.5,13.1
11988,20210718,S37000033,2,77,95,-18.9
11989,20210718,S37000033,3,128,132.5,-3.4
11990,20210718,S37000033,4,206,202,2
11991,20210718,S37000033,5,66,73.5,-10.2
11992,20210718,S37000034,1,1970,2085.5,-5.5
11993,20210718,S37000034,2,529,575,-8
11994,20210718,S37000034,3,323,353.5,-8.6
11995,20210718,S37000034,4,228,220,3.6
11996,20210718,S37000034,5,154,188.5,-18.3
11997,20210718,S37000035,1,927,948.5,-2.3
11998,20210718,S37000035,2,680,674,0.9
11999,20210718,S37000035,3,431,380.5,13.3
12000,20210718,S37000035,4,230,222.5,3.4
12501,20210815,S37000011,1,52,45,15.6
12502,20210815,S37000011,2,63,47,34
12503,20210815,S37000011,3,50,43.5,14.9
12504,20210815,S37000011,4,72,66,9.1
12505,20210815,S37000011,5,150,176.5,-15
12506,20210815,S37000012,1,461,459,0.4
12507,20210815,S37000012,2,377,341.5,10.4
12508,20210815,S37000012,3,300,254,18.1
12509,20210815,S37000012,4,288,274.5,4.9
12510,20210815,S37000012,5,585,590.5,-0.9
12001,20210718,S37000035,5,131,125,4.8
12002,20210725,S37000001,1,94,120,-21.7
12003,20210725,S37000001,2,216,242,-10.7
12004,20210725,S37000001,3,105,129.5,-18.9
12005,20210725,S37000001,4,95,136,-30.1
12006,20210725,S37000001,5,199,245,-18.8
12007,20210725,S37000002,1,12,11,9.1
12008,20210725,S37000002,2,35,33,6.1
12009,20210725,S37000002,3,108,97.5,10.8
12010,20210725,S37000002,4,188,205,-8.3
12011,20210725,S37000002,5,178,203.5,-12.5
12012,20210725,S37000003,1,22,19,15.8
12013,20210725,S37000003,2,44,37,18.9
12014,20210725,S37000003,3,75,70,7.1
12015,20210725,S37000003,4,64,49.5,29.3
12016,20210725,S37000003,5,49,35,40
12017,20210725,S37000004,1,22,21,4.8
12018,20210725,S37000004,2,46,47,-2.1
12019,20210725,S37000004,3,93,96,-3.1
12020,20210725,S37000004,4,67,67.5,-0.7
12021,20210725,S37000004,5,18,19.5,-7.7
12022,20210725,S37000005,1,116,122,-4.9
12023,20210725,S37000005,2,110,97,13.4
12024,20210725,S37000005,3,77,65.5,17.6
12025,20210725,S37000005,4,92,78.5,17.2
12026,20210725,S37000005,5,61,71,-14.1
12027,20210725,S37000006,1,126,118,6.8
12028,20210725,S37000006,2,265,306.5,-13.5
12029,20210725,S37000006,3,264,272,-2.9
12030,20210725,S37000006,4,111,107,3.7
12031,20210725,S37000006,5,48,69,-30.4
12032,20210725,S37000007,1,297,276,7.6
12033,20210725,S37000007,2,105,128,-18
12034,20210725,S37000007,3,63,61,3.3
12035,20210725,S37000007,4,66,76,-13.2
12036,20210725,S37000007,5,57,62.5,-8.8
12037,20210725,S37000008,1,213,278.5,-23.5
12038,20210725,S37000008,2,192,210,-8.6
12039,20210725,S37000008,3,95,109,-12.8
12040,20210725,S37000008,4,71,79,-10.1
12041,20210725,S37000008,5,56,55.5,0.9
12042,20210725,S37000009,1,25,24.5,2
12043,20210725,S37000009,2,97,71,36.6
12044,20210725,S37000009,3,30,23.5,27.7
12045,20210725,S37000009,4,68,61,11.5
12046,20210725,S37000009,5,193,181.5,6.3
12047,20210725,S37000010,1,28,24.5,14.3
12048,20210725,S37000010,2,142,150.5,-5.6
12049,20210725,S37000010,3,92,90.5,1.7
12050,20210725,S37000010,4,136,127.5,6.7
12051,20210725,S37000010,5,71,57.5,23.5
12052,20210725,S37000011,1,42,52,-19.2
12053,20210725,S37000011,2,38,43.5,-12.6
12054,20210725,S37000011,3,52,56.5,-8
12055,20210725,S37000011,4,45,67,-32.8
12056,20210725,S37000011,5,189,155,21.9
12057,20210725,S37000012,1,474,511,-7.2
12058,20210725,S37000012,2,375,337.5,11.1
12059,20210725,S37000012,3,278,265,4.9
12060,20210725,S37000012,4,266,295.5,-10
12061,20210725,S37000012,5,555,530.5,4.6
12062,20210725,S37000013,1,147,157.5,-6.7
12063,20210725,S37000013,2,208,280,-25.7
12064,20210725,S37000013,3,128,137,-6.6
12065,20210725,S37000013,4,111,102.5,8.3
12066,20210725,S37000013,5,83,114,-27.2
12067,20210725,S37000016,1,124,124,0
12068,20210725,S37000016,2,207,215,-3.7
12069,20210725,S37000016,3,269,270.5,-0.6
12070,20210725,S37000016,4,276,274,0.7
12071,20210725,S37000016,5,90,76,18.4
12072,20210725,S37000017,1,309,330,-6.4
12073,20210725,S37000017,2,72,81.5,-11.7
12074,20210725,S37000017,3,78,81.5,-4.3
12075,20210725,S37000017,4,69,69,0
12076,20210725,S37000017,5,50,50.5,-1
12077,20210725,S37000018,1,70,74.5,-6
12078,20210725,S37000018,2,235,191.5,22.7
12079,20210725,S37000018,3,113,116.5,-3
12080,20210725,S37000018,4,85,76,11.8
12081,20210725,S37000018,5,44,61.5,-28.5
12082,20210725,S37000019,1,6,7.5,-20
12083,20210725,S37000019,2,103,91,13.2
12084,20210725,S37000019,3,128,144,-11.1
12085,20210725,S37000019,4,165,156,5.8
12086,20210725,S37000019,5,67,73.5,-8.8
12087,20210725,S37000020,1,325,392,-17.1
12088,20210725,S37000020,2,175,155,12.9
12089,20210725,S37000020,3,72,78,-7.7
12090,20210725,S37000020,4,78,75.5,3.3
12091,20210725,S37000020,5,49,59.5,-17.6
12092,20210725,S37000022,2,15,20.5,-26.8
12093,20210725,S37000022,3,34,42,-19
12094,20210725,S37000022,4,51,47.5,7.4
12095,20210725,S37000022,5,8,10,-20
12096,20210725,S37000024,1,416,432.5,-3.8
12097,20210725,S37000024,2,238,222,7.2
12098,20210725,S37000024,3,174,190.5,-8.7
12099,20210725,S37000024,4,184,149,23.5
12100,20210725,S37000024,5,129,134,-3.7
12101,20210725,S37000025,1,55,47,17
12102,20210725,S37000025,2,114,115,-0.9
12103,20210725,S37000025,3,201,218.5,-8
12104,20210725,S37000025,4,221,199,11.1
12105,20210725,S37000025,5,48,46,4.3
12106,20210725,S37000026,2,6,6.5,-7.7
12107,20210725,S37000026,3,44,43.5,1.1
12108,20210725,S37000026,4,66,76,-13.2
12109,20210725,S37000027,1,137,163,-16
12110,20210725,S37000027,2,171,182.5,-6.3
12111,20210725,S37000027,3,114,137,-16.8
12112,20210725,S37000027,4,68,71,-4.2
12113,20210725,S37000027,5,90,112.5,-20
12114,20210725,S37000028,1,466,456.5,2.1
12115,20210725,S37000028,2,594,585.5,1.5
12116,20210725,S37000028,3,390,393.5,-0.9
12117,20210725,S37000028,4,347,311,11.6
12118,20210725,S37000028,5,179,207,-13.5
12119,20210725,S37000029,1,186,182.5,1.9
12120,20210725,S37000029,2,85,110.5,-23.1
12121,20210725,S37000029,3,40,51.5,-22.3
12122,20210725,S37000029,4,30,30.5,-1.6
12123,20210725,S37000029,5,8,13,-38.5
12124,20210725,S37000030,1,231,234,-1.3
12125,20210725,S37000030,2,315,331.5,-5
12126,20210725,S37000030,3,204,205.5,-0.7
12127,20210725,S37000030,4,161,156.5,2.9
12128,20210725,S37000030,5,115,128,-10.2
12129,20210725,S37000031,2,19,30.5,-37.7
12130,20210725,S37000031,3,64,79,-19
12131,20210725,S37000031,4,6,10.5,-42.9
12132,20210725,S37000032,1,415,437.5,-5.1
12133,20210725,S37000032,2,291,330,-11.8
12134,20210725,S37000032,3,273,284.5,-4
12135,20210725,S37000032,4,231,185.5,24.5
12136,20210725,S37000032,5,155,177,-12.4
12137,20210725,S37000033,1,44,50.5,-12.9
12138,20210725,S37000033,2,83,93,-10.8
12139,20210725,S37000033,3,108,132,-18.2
12140,20210725,S37000033,4,182,214,-15
12141,20210725,S37000033,5,74,66.5,11.3
12142,20210725,S37000034,1,1939,2034.5,-4.7
12143,20210725,S37000034,2,502,536,-6.3
12144,20210725,S37000034,3,323,350.5,-7.8
12145,20210725,S37000034,4,251,248.5,1
12146,20210725,S37000034,5,191,193.5,-1.3
12147,20210725,S37000035,1,934,956,-2.3
12148,20210725,S37000035,2,681,689.5,-1.2
12149,20210725,S37000035,3,401,386.5,3.8
12150,20210725,S37000035,4,246,233.5,5.4
12151,20210725,S37000035,5,139,125,11.2
12152,20210801,S37000001,1,98,114,-14
12153,20210801,S37000001,2,205,244,-16
12154,20210801,S37000001,3,136,138,-1.4
12155,20210801,S37000001,4,118,137,-13.9
12156,20210801,S37000001,5,178,241,-26.1
12157,20210801,S37000002,1,10,7,42.9
12158,20210801,S37000002,2,47,43.5,8
12159,20210801,S37000002,3,96,100.5,-4.5
12160,20210801,S37000002,4,159,202.5,-21.5
12161,20210801,S37000002,5,151,202.5,-25.4
12162,20210801,S37000003,1,21,22.5,-6.7
12163,20210801,S37000003,2,34,36,-5.6
12164,20210801,S37000003,3,80,79.5,0.6
12165,20210801,S37000003,4,57,62,-8.1
12166,20210801,S37000003,5,41,31,32.3
12167,20210801,S37000004,1,13,15.5,-16.1
12168,20210801,S37000004,2,37,44.5,-16.9
12169,20210801,S37000004,3,95,88.5,7.3
12170,20210801,S37000004,4,73,71,2.8
12171,20210801,S37000004,5,30,14.5,106.9
12172,20210801,S37000005,1,110,129,-14.7
12173,20210801,S37000005,2,97,111,-12.6
12174,20210801,S37000005,3,66,73.5,-10.2
12175,20210801,S37000005,4,87,90,-3.3
12176,20210801,S37000005,5,57,68.5,-16.8
12177,20210801,S37000006,1,126,115,9.6
12178,20210801,S37000006,2,301,300.5,0.2
12179,20210801,S37000006,3,263,293,-10.2
12180,20210801,S37000006,4,96,115.5,-16.9
12181,20210801,S37000006,5,44,60.5,-27.3
12182,20210801,S37000007,1,283,295,-4.1
12183,20210801,S37000007,2,111,130.5,-14.9
12184,20210801,S37000007,3,61,61,0
12185,20210801,S37000007,4,78,61,27.9
12186,20210801,S37000007,5,56,71,-21.1
12187,20210801,S37000008,1,239,297.5,-19.7
12188,20210801,S37000008,2,177,204.5,-13.4
12189,20210801,S37000008,3,106,113.5,-6.6
12190,20210801,S37000008,4,84,82.5,1.8
12191,20210801,S37000008,5,53,52,1.9
12192,20210801,S37000009,1,28,37,-24.3
12193,20210801,S37000009,2,88,68.5,28.5
12194,20210801,S37000009,3,25,25,0
12195,20210801,S37000009,4,80,63.5,26
12196,20210801,S37000009,5,180,190.5,-5.5
12197,20210801,S37000010,1,30,33.5,-10.4
12198,20210801,S37000010,2,156,158,-1.3
12199,20210801,S37000010,3,94,89.5,5
12200,20210801,S37000010,4,139,118.5,17.3
12201,20210801,S37000010,5,58,56.5,2.7
12202,20210801,S37000011,1,47,42,11.9
12203,20210801,S37000011,2,47,51.5,-8.7
12204,20210801,S37000011,3,48,52.5,-8.6
12205,20210801,S37000011,4,54,63.5,-15
12206,20210801,S37000011,5,160,162,-1.2
12207,20210801,S37000012,1,449,447,0.4
12208,20210801,S37000012,2,345,352,-2
12209,20210801,S37000012,3,267,256.5,4.1
12210,20210801,S37000012,4,279,270,3.3
12211,20210801,S37000012,5,568,576.5,-1.5
12212,20210801,S37000013,1,163,155,5.2
12213,20210801,S37000013,2,221,254,-13
12214,20210801,S37000013,3,118,138.5,-14.8
12215,20210801,S37000013,4,101,132,-23.5
12216,20210801,S37000013,5,86,116,-25.9
12217,20210801,S37000016,1,108,121.5,-11.1
12218,20210801,S37000016,2,176,217,-18.9
12219,20210801,S37000016,3,268,264.5,1.3
12220,20210801,S37000016,4,246,284.5,-13.5
12221,20210801,S37000016,5,83,87,-4.6
12222,20210801,S37000017,1,268,311,-13.8
12223,20210801,S37000017,2,76,65,16.9
12224,20210801,S37000017,3,74,68,8.8
12225,20210801,S37000017,4,58,85,-31.8
12226,20210801,S37000017,5,49,54,-9.3
12227,20210801,S37000018,1,66,79.5,-17
12228,20210801,S37000018,2,187,221,-15.4
12229,20210801,S37000018,3,123,133.5,-7.9
12230,20210801,S37000018,4,76,61.5,23.6
12231,20210801,S37000018,5,65,57.5,13
12232,20210801,S37000019,1,5,7.5,-33.3
12233,20210801,S37000019,2,90,105,-14.3
12234,20210801,S37000019,3,129,125.5,2.8
12235,20210801,S37000019,4,159,146.5,8.5
12236,20210801,S37000019,5,57,86,-33.7
12237,20210801,S37000020,1,335,373,-10.2
12238,20210801,S37000020,2,149,172,-13.4
12239,20210801,S37000020,3,58,76,-23.7
12240,20210801,S37000020,4,74,86,-14
12241,20210801,S37000020,5,45,50,-10
12242,20210801,S37000022,2,10,18.5,-45.9
12243,20210801,S37000022,3,26,40.5,-35.8
12244,20210801,S37000022,4,52,63.5,-18.1
12245,20210801,S37000022,5,9,11,-18.2
12246,20210801,S37000024,1,408,419.5,-2.7
12247,20210801,S37000024,2,221,231.5,-4.5
12248,20210801,S37000024,3,170,211.5,-19.6
12249,20210801,S37000024,4,186,157.5,18.1
12250,20210801,S37000024,5,141,150,-6
12751,20210829,S37000001,3,105,138.5,-24.2
12752,20210829,S37000001,4,109,133,-18
12753,20210829,S37000001,5,229,260,-11.9
12754,20210829,S37000002,1,8,10.5,-23.8
12755,20210829,S37000002,2,39,36,8.3
12251,20210801,S37000025,1,46,42,9.5
12252,20210801,S37000025,2,85,115.5,-26.4
12253,20210801,S37000025,3,197,245,-19.6
12254,20210801,S37000025,4,192,181,6.1
12255,20210801,S37000025,5,43,45.5,-5.5
12256,20210801,S37000026,2,7,6,16.7
12257,20210801,S37000026,3,44,43,2.3
12258,20210801,S37000026,4,95,87,9.2
12259,20210801,S37000027,1,120,182,-34.1
12260,20210801,S37000027,2,164,178,-7.9
12261,20210801,S37000027,3,112,139.5,-19.7
12262,20210801,S37000027,4,53,82.5,-35.8
12263,20210801,S37000027,5,101,112.5,-10.2
12264,20210801,S37000028,1,493,492,0.2
12265,20210801,S37000028,2,563,562,0.2
12266,20210801,S37000028,3,381,367,3.8
12267,20210801,S37000028,4,302,326.5,-7.5
12268,20210801,S37000028,5,194,213,-8.9
12269,20210801,S37000029,1,163,184,-11.4
12270,20210801,S37000029,2,115,89.5,28.5
12271,20210801,S37000029,3,41,42,-2.4
12272,20210801,S37000029,4,30,32.5,-7.7
12273,20210801,S37000029,5,8,6,33.3
12274,20210801,S37000030,1,228,221,3.2
12275,20210801,S37000030,2,299,355.5,-15.9
12276,20210801,S37000030,3,198,221.5,-10.6
12277,20210801,S37000030,4,151,153,-1.3
12278,20210801,S37000030,5,132,134,-1.5
12279,20210801,S37000031,2,21,31,-32.3
12280,20210801,S37000031,3,44,79,-44.3
12281,20210801,S37000031,4,7,14,-50
12282,20210801,S37000032,1,345,448,-23
12283,20210801,S37000032,2,306,342.5,-10.7
12284,20210801,S37000032,3,258,282,-8.5
12285,20210801,S37000032,4,144,207,-30.4
12286,20210801,S37000032,5,180,186.5,-3.5
12287,20210801,S37000033,1,44,55,-20
12288,20210801,S37000033,2,81,97.5,-16.9
12289,20210801,S37000033,3,102,145,-29.7
12290,20210801,S37000033,4,180,200.5,-10.2
12291,20210801,S37000033,5,76,89,-14.6
12292,20210801,S37000034,1,1949,2045,-4.7
12293,20210801,S37000034,2,458,535.5,-14.5
12294,20210801,S37000034,3,347,341,1.8
12295,20210801,S37000034,4,201,236,-14.8
12296,20210801,S37000034,5,195,193.5,0.8
12297,20210801,S37000035,1,904,935.5,-3.4
12298,20210801,S37000035,2,684,678.5,0.8
12299,20210801,S37000035,3,416,381.5,9
12300,20210801,S37000035,4,224,222,0.9
12301,20210801,S37000035,5,134,128,4.7
12302,20210808,S37000001,1,100,100,0
12303,20210808,S37000001,2,219,253,-13.4
12304,20210808,S37000001,3,111,138,-19.6
12305,20210808,S37000001,4,99,138.5,-28.5
12306,20210808,S37000001,5,204,255,-20
12307,20210808,S37000002,1,14,12,16.7
12308,20210808,S37000002,2,37,41,-9.8
12309,20210808,S37000002,3,100,106.5,-6.1
12310,20210808,S37000002,4,205,205,0
12311,20210808,S37000002,5,146,226,-35.4
12312,20210808,S37000003,1,16,15.5,3.2
12313,20210808,S37000003,2,40,41.5,-3.6
12314,20210808,S37000003,3,62,72,-13.9
12315,20210808,S37000003,4,66,50.5,30.7
12316,20210808,S37000003,5,44,27,63
12317,20210808,S37000004,1,18,22,-18.2
12318,20210808,S37000004,2,48,42,14.3
12319,20210808,S37000004,3,74,78,-5.1
12320,20210808,S37000004,4,70,76.5,-8.5
12321,20210808,S37000004,5,23,23.5,-2.1
12322,20210808,S37000005,1,112,116.5,-3.9
12323,20210808,S37000005,2,107,106.5,0.5
12324,20210808,S37000005,3,68,68.5,-0.7
12325,20210808,S37000005,4,78,75.5,3.3
12326,20210808,S37000005,5,65,66,-1.5
12327,20210808,S37000006,1,119,125,-4.8
12328,20210808,S37000006,2,260,309,-15.9
12329,20210808,S37000006,3,245,277,-11.6
12330,20210808,S37000006,4,92,126.5,-27.3
12331,20210808,S37000006,5,52,54.5,-4.6
12332,20210808,S37000007,1,282,273,3.3
12333,20210808,S37000007,2,90,111.5,-19.3
12334,20210808,S37000007,3,66,58.5,12.8
12335,20210808,S37000007,4,73,68,7.4
12336,20210808,S37000007,5,71,66,7.6
12337,20210808,S37000008,1,257,262.5,-2.1
12338,20210808,S37000008,2,157,212,-25.9
12339,20210808,S37000008,3,78,121,-35.5
12340,20210808,S37000008,4,95,92.5,2.7
12341,20210808,S37000008,5,49,59,-16.9
12342,20210808,S37000009,1,31,38,-18.4
12343,20210808,S37000009,2,70,86,-18.6
12344,20210808,S37000009,3,29,28.5,1.8
12345,20210808,S37000009,4,70,63.5,10.2
12346,20210808,S37000009,5,177,175.5,0.9
12347,20210808,S37000010,1,35,24.5,42.9
12348,20210808,S37000010,2,165,155,6.5
12349,20210808,S37000010,3,93,106.5,-12.7
12350,20210808,S37000010,4,138,109,26.6
12351,20210808,S37000010,5,82,54,51.9
12352,20210808,S37000011,1,41,51.5,-20.4
12353,20210808,S37000011,2,48,53,-9.4
12354,20210808,S37000011,3,45,53.5,-15.9
12355,20210808,S37000011,4,60,52.5,14.3
12356,20210808,S37000011,5,176,161.5,9
12357,20210808,S37000012,1,461,476,-3.2
12358,20210808,S37000012,2,372,352,5.7
12359,20210808,S37000012,3,264,270,-2.2
12360,20210808,S37000012,4,279,285,-2.1
12361,20210808,S37000012,5,568,581.5,-2.3
12362,20210808,S37000013,1,136,160.5,-15.3
12363,20210808,S37000013,2,197,261,-24.5
12364,20210808,S37000013,3,118,137,-13.9
12365,20210808,S37000013,4,104,115,-9.6
12366,20210808,S37000013,5,86,91,-5.5
12367,20210808,S37000016,1,107,124.5,-14.1
12368,20210808,S37000016,2,211,205.5,2.7
12369,20210808,S37000016,3,269,284,-5.3
12370,20210808,S37000016,4,253,287,-11.8
12371,20210808,S37000016,5,69,83,-16.9
12372,20210808,S37000017,1,302,291.5,3.6
12373,20210808,S37000017,2,71,75.5,-6
12374,20210808,S37000017,3,63,81,-22.2
12375,20210808,S37000017,4,69,82.5,-16.4
12376,20210808,S37000017,5,43,46,-6.5
12377,20210808,S37000018,1,65,71,-8.5
12378,20210808,S37000018,2,222,190.5,16.5
12379,20210808,S37000018,3,129,115,12.2
12380,20210808,S37000018,4,75,73,2.7
12381,20210808,S37000018,5,78,62.5,24.8
12382,20210808,S37000019,1,6,10.5,-42.9
12383,20210808,S37000019,2,85,96,-11.5
12384,20210808,S37000019,3,129,136.5,-5.5
12385,20210808,S37000019,4,169,158,7
12386,20210808,S37000019,5,51,59,-13.6
12387,20210808,S37000020,1,297,375.5,-20.9
12388,20210808,S37000020,2,135,156.5,-13.7
12389,20210808,S37000020,3,82,84.5,-3
12390,20210808,S37000020,4,77,87,-11.5
12391,20210808,S37000020,5,47,55.5,-15.3
12392,20210808,S37000022,2,7,13.5,-48.1
12393,20210808,S37000022,3,32,27,18.5
12394,20210808,S37000022,4,57,59.5,-4.2
12395,20210808,S37000022,5,13,8,62.5
12396,20210808,S37000024,1,426,428.5,-0.6
12397,20210808,S37000024,2,231,260.5,-11.3
12398,20210808,S37000024,3,187,183,2.2
12399,20210808,S37000024,4,135,159,-15.1
12400,20210808,S37000024,5,134,141,-5
12401,20210808,S37000025,1,36,45.5,-20.9
12402,20210808,S37000025,2,103,106,-2.8
12403,20210808,S37000025,3,180,181.5,-0.8
12404,20210808,S37000025,4,209,192,8.9
12405,20210808,S37000025,5,44,51.5,-14.6
12406,20210808,S37000026,3,36,34.5,4.3
12407,20210808,S37000026,4,63,89,-29.2
12408,20210808,S37000027,1,130,176,-26.1
12409,20210808,S37000027,2,178,197.5,-9.9
12410,20210808,S37000027,3,114,138,-17.4
12411,20210808,S37000027,4,71,75,-5.3
12412,20210808,S37000027,5,100,107.5,-7
12413,20210808,S37000028,1,468,497.5,-5.9
12414,20210808,S37000028,2,579,577.5,0.3
12415,20210808,S37000028,3,354,398.5,-11.2
12416,20210808,S37000028,4,267,316,-15.5
12417,20210808,S37000028,5,184,205.5,-10.5
12418,20210808,S37000029,1,185,187.5,-1.3
12419,20210808,S37000029,2,95,110,-13.6
12420,20210808,S37000029,3,54,61.5,-12.2
12421,20210808,S37000029,4,37,31.5,17.5
12422,20210808,S37000029,5,9,13.5,-33.3
12423,20210808,S37000030,1,214,240.5,-11
12424,20210808,S37000030,2,345,319.5,8
12425,20210808,S37000030,3,209,245.5,-14.9
12426,20210808,S37000030,4,149,169,-11.8
12427,20210808,S37000030,5,107,121,-11.6
12428,20210808,S37000031,2,17,40.5,-58
12429,20210808,S37000031,3,67,90.5,-26
12430,20210808,S37000031,4,7,14.5,-51.7
12431,20210808,S37000032,1,369,447.5,-17.5
12432,20210808,S37000032,2,309,361,-14.4
12433,20210808,S37000032,3,257,285.5,-10
12434,20210808,S37000032,4,177,181,-2.2
12435,20210808,S37000032,5,145,171.5,-15.5
12436,20210808,S37000033,1,44,47,-6.4
12437,20210808,S37000033,2,76,94,-19.1
12438,20210808,S37000033,3,131,120.5,8.7
12439,20210808,S37000033,4,195,224.5,-13.1
12440,20210808,S37000033,5,74,78.5,-5.7
12441,20210808,S37000034,1,1802,1990,-9.4
12442,20210808,S37000034,2,476,537,-11.4
12443,20210808,S37000034,3,305,345.5,-11.7
12444,20210808,S37000034,4,236,222,6.3
12445,20210808,S37000034,5,189,199,-5
12446,20210808,S37000035,1,904,925.5,-2.3
12447,20210808,S37000035,2,690,687.5,0.4
12448,20210808,S37000035,3,392,381.5,2.8
12449,20210808,S37000035,4,221,230,-3.9
