id,week_ending,hscp,age_group,age_group_qf,sex,sex_qf,number_attendances,average20182019,percent_variation
28862,20211024,S37000003,75 - 84,,All,d,28,17,64.7
28863,20211024,S37000003,85 and over,,All,d,16,19.5,-17.9
28864,20211024,S37000003,All ages,d,All,d,248,209,18.7
28865,20211024,S37000003,All ages,d,Female,,119,101.5,17.2
28866,20211024,S37000003,All ages,d,Male,,129,107,20.6
28867,20211024,S37000004,Under 5,,All,d,31,17.5,77.1
28868,20211024,S37000004,5 - 14,,All,d,14,20.5,-31.7
28869,20211024,S37000004,15 - 44,,All,d,63,72.5,-13.1
28870,20211024,S37000004,45 - 64,,All,d,66,52.5,25.7
28871,20211024,S37000004,65 - 74,,All,d,33,32,3.1
28872,20211024,S37000004,75 - 84,,All,d,29,24.5,18.4
28873,20211024,S37000004,85 and over,,All,d,12,14,-14.3
28874,20211024,S37000004,All ages,d,All,d,250,238,5
28875,20211024,S37000004,All ages,d,Female,,120,117.5,2.1
28876,20211024,S37000004,All ages,d,Male,,128,116,10.3
28877,20211024,S37000005,Under 5,,All,d,49,33.5,46.3
28878,20211024,S37000005,5 - 14,,All,d,31,21,47.6
28879,20211024,S37000005,15 - 44,,All,d,155,163,-4.9
28880,20211024,S37000005,45 - 64,,All,d,104,102.5,1.5
28881,20211024,S37000005,65 - 74,,All,d,52,41.5,25.3
28882,20211024,S37000005,75 - 84,,All,d,45,49,-8.2
28883,20211024,S37000005,85 and over,,All,d,21,29.5,-28.8
28884,20211024,S37000005,All ages,d,All,d,458,443.5,3.3
28885,20211024,S37000005,All ages,d,Female,,237,207,14.5
28886,20211024,S37000005,All ages,d,Male,,220,233,-5.6
28887,20211024,S37000006,Under 5,,All,d,54,81.5,-33.7
28888,20211024,S37000006,5 - 14,,All,d,42,67.5,-37.8
28889,20211024,S37000006,15 - 44,,All,d,247,300.5,-17.8
28890,20211024,S37000006,45 - 64,,All,d,155,184.5,-16
28891,20211024,S37000006,65 - 74,,All,d,71,105.5,-32.7
28892,20211024,S37000006,75 - 84,,All,d,91,90.5,0.6
28893,20211024,S37000006,85 and over,,All,d,40,51.5,-22.3
28894,20211024,S37000006,All ages,d,All,d,701,882.5,-20.6
28895,20211024,S37000006,All ages,d,Female,,344,414.5,-17
28896,20211024,S37000006,All ages,d,Male,,356,467,-23.8
28897,20211024,S37000007,Under 5,,All,d,56,48.5,15.5
28898,20211024,S37000007,5 - 14,,All,d,53,41,29.3
28899,20211024,S37000007,15 - 44,,All,d,291,252,15.5
28900,20211024,S37000007,45 - 64,,All,d,113,115,-1.7
28901,20211024,S37000007,65 - 74,,All,d,49,40,22.5
28902,20211024,S37000007,75 - 84,,All,d,29,37.5,-22.7
28903,20211024,S37000007,85 and over,,All,d,22,20.5,7.3
28904,20211024,S37000007,All ages,d,All,d,616,561,9.8
28905,20211024,S37000007,All ages,d,Female,,292,255,14.5
28906,20211024,S37000007,All ages,d,Male,,321,299.5,7.2
28907,20211024,S37000008,Under 5,,All,d,81,77.5,4.5
28908,20211024,S37000008,5 - 14,,All,d,52,51.5,1
28909,20211024,S37000008,15 - 44,,All,d,211,252,-16.3
28910,20211024,S37000008,45 - 64,,All,d,117,178.5,-34.5
28911,20211024,S37000008,65 - 74,,All,d,51,74.5,-31.5
28912,20211024,S37000008,75 - 84,,All,d,52,50,4
28913,20211024,S37000008,85 and over,,All,d,22,22.5,-2.2
28914,20211024,S37000008,All ages,d,All,d,587,708.5,-17.1
28915,20211024,S37000008,All ages,d,Female,,261,340.5,-23.3
28916,20211024,S37000008,All ages,d,Male,,325,366,-11.2
28917,20211024,S37000009,Under 5,,All,d,70,51.5,35.9
28918,20211024,S37000009,5 - 14,,All,d,52,35,48.6
28919,20211024,S37000009,15 - 44,,All,d,122,100,22
28920,20211024,S37000009,45 - 64,,All,d,60,69.5,-13.7
28921,20211024,S37000009,65 - 74,,All,d,34,36.5,-6.8
28922,20211024,S37000009,75 - 84,,All,d,41,36.5,12.3
28923,20211024,S37000009,85 and over,,All,d,28,28.5,-1.8
28924,20211024,S37000009,All ages,d,All,d,407,357.5,13.8
28925,20211024,S37000009,All ages,d,Female,,184,160.5,14.6
28926,20211024,S37000009,All ages,d,Male,,223,197,13.2
28927,20211024,S37000010,Under 5,,All,d,95,62,53.2
28928,20211024,S37000010,5 - 14,,All,d,39,46,-15.2
28929,20211024,S37000010,15 - 44,,All,d,146,127.5,14.5
28930,20211024,S37000010,45 - 64,,All,d,88,82.5,6.7
28931,20211024,S37000010,65 - 74,,All,d,44,40,10
28932,20211024,S37000010,75 - 84,,All,d,37,28,32.1
28933,20211024,S37000010,85 and over,,All,d,24,26.5,-9.4
28934,20211024,S37000010,All ages,d,All,d,476,418.5,13.7
28935,20211024,S37000010,All ages,d,Female,,230,201,14.4
28936,20211024,S37000010,All ages,d,Male,,243,211.5,14.9
28937,20211024,S37000011,Under 5,,All,d,54,51,5.9
28938,20211024,S37000011,5 - 14,,All,d,37,24.5,51
28939,20211024,S37000011,15 - 44,,All,d,97,97.5,-0.5
28940,20211024,S37000011,45 - 64,,All,d,65,83,-21.7
28941,20211024,S37000011,65 - 74,,All,d,33,43,-23.3
28942,20211024,S37000011,75 - 84,,All,d,46,35,31.4
28943,20211024,S37000011,85 and over,,All,d,27,26,3.8
28944,20211024,S37000011,All ages,d,All,d,362,361,0.3
28945,20211024,S37000011,All ages,d,Female,,177,175,1.1
28946,20211024,S37000011,All ages,d,Male,,182,185,-1.6
28947,20211024,S37000012,Under 5,,All,d,428,354.5,20.7
28948,20211024,S37000012,5 - 14,,All,d,223,189,18
28949,20211024,S37000012,15 - 44,,All,d,791,699,13.2
28950,20211024,S37000012,45 - 64,,All,d,321,371,-13.5
28951,20211024,S37000012,65 - 74,,All,d,158,137.5,14.9
28952,20211024,S37000012,75 - 84,,All,d,131,138,-5.1
28953,20211024,S37000012,85 and over,,All,d,84,104,-19.2
28954,20211024,S37000012,All ages,d,All,d,2223,2077,7
28955,20211024,S37000012,All ages,d,Female,,1063,989,7.5
28956,20211024,S37000012,All ages,d,Male,,1073,1004,6.9
28957,20211024,S37000013,Under 5,,All,d,51,54,-5.6
28958,20211024,S37000013,5 - 14,,All,d,52,44,18.2
28959,20211024,S37000013,15 - 44,,All,d,228,279,-18.3
28960,20211024,S37000013,45 - 64,,All,d,136,180.5,-24.7
28961,20211024,S37000013,65 - 74,,All,d,69,73,-5.5
28962,20211024,S37000013,75 - 84,,All,d,65,78,-16.7
28963,20211024,S37000013,85 and over,,All,d,44,35.5,23.9
28964,20211024,S37000013,All ages,d,All,d,645,748,-13.8
28965,20211024,S37000013,All ages,d,Female,,295,357,-17.4
28966,20211024,S37000013,All ages,d,Male,,350,387,-9.6
28967,20211024,S37000016,Under 5,,All,d,48,53,-9.4
28968,20211024,S37000016,5 - 14,,All,d,54,61,-11.5
28969,20211024,S37000016,15 - 44,,All,d,300,306.5,-2.1
28970,20211024,S37000016,45 - 64,,All,d,204,212.5,-4
28971,20211024,S37000016,65 - 74,,All,d,95,117,-18.8
28972,20211024,S37000016,75 - 84,,All,d,93,88.5,5.1
28973,20211024,S37000016,85 and over,,All,d,48,42,14.3
28974,20211024,S37000016,All ages,d,All,d,851,891.5,-4.5
28975,20211024,S37000016,All ages,d,Female,,390,399,-2.3
28976,20211024,S37000016,All ages,d,Male,,452,481.5,-6.1
28977,20211024,S37000017,Under 5,,All,d,54,40.5,33.3
28978,20211024,S37000017,5 - 14,,All,d,39,35,11.4
28979,20211024,S37000017,15 - 44,,All,d,192,193.5,-0.8
28980,20211024,S37000017,45 - 64,,All,d,121,149.5,-19.1
28981,20211024,S37000017,65 - 74,,All,d,71,69,2.9
28982,20211024,S37000017,75 - 84,,All,d,44,50.5,-12.9
28983,20211024,S37000017,85 and over,,All,d,25,28.5,-12.3
28984,20211024,S37000017,All ages,d,All,d,546,567,-3.7
28985,20211024,S37000017,All ages,d,Female,,269,288,-6.6
28986,20211024,S37000017,All ages,d,Male,,277,278.5,-0.5
28987,20211024,S37000018,Under 5,,All,d,99,91.5,8.2
28988,20211024,S37000018,5 - 14,,All,d,60,51,17.6
28989,20211024,S37000018,15 - 44,,All,d,152,165,-7.9
28990,20211024,S37000018,45 - 64,,All,d,93,99.5,-6.5
28991,20211024,S37000018,65 - 74,,All,d,53,47.5,11.6
28992,20211024,S37000018,75 - 84,,All,d,48,39.5,21.5
28993,20211024,S37000018,85 and over,,All,d,28,20.5,36.6
28994,20211024,S37000018,All ages,d,All,d,533,519,2.7
28995,20211024,S37000018,All ages,d,Female,,270,261.5,3.3
28996,20211024,S37000018,All ages,d,Male,,263,253,4
28997,20211024,S37000019,Under 5,,All,d,37,27,37
28998,20211024,S37000019,5 - 14,,All,d,33,25.5,29.4
28999,20211024,S37000019,15 - 44,,All,d,127,172.5,-26.4
29000,20211024,S37000019,45 - 64,,All,d,93,106,-12.3
29007,20211024,S37000020,Under 5,,All,d,69,70.5,-2.1
29008,20211024,S37000020,5 - 14,,All,d,68,52.5,29.5
29009,20211024,S37000020,15 - 44,,All,d,224,280,-20
29010,20211024,S37000020,45 - 64,,All,d,127,173.5,-26.8
29011,20211024,S37000020,65 - 74,,All,d,59,76,-22.4
29012,20211024,S37000020,75 - 84,,All,d,66,65.5,0.8
29013,20211024,S37000020,85 and over,,All,d,30,32,-6.2
29014,20211024,S37000020,All ages,d,All,d,644,753,-14.5
29015,20211024,S37000020,All ages,d,Female,,333,367,-9.3
29016,20211024,S37000020,All ages,d,Male,,310,383,-19.1
29017,20211024,S37000022,Under 5,,All,d,8,4.5,77.8
29018,20211024,S37000022,15 - 44,,All,d,39,33,18.2
29019,20211024,S37000022,45 - 64,,All,d,24,23,4.3
29020,20211024,S37000022,65 - 74,,All,d,8,16.5,-51.5
29021,20211024,S37000022,75 - 84,,All,d,14,14.5,-3.4
29022,20211024,S37000022,85 and over,,All,d,6,7.5,-20
29023,20211024,S37000022,All ages,d,All,d,103,106.5,-3.3
29024,20211024,S37000022,All ages,d,Female,,46,49,-6.1
29025,20211024,S37000022,All ages,d,Male,,56,57.5,-2.6
29026,20211024,S37000024,Under 5,,All,d,112,114.5,-2.2
29027,20211024,S37000024,5 - 14,,All,d,112,76.5,46.4
29028,20211024,S37000024,15 - 44,,All,d,365,395.5,-7.7
29029,20211024,S37000024,45 - 64,,All,d,203,254,-20.1
29030,20211024,S37000024,65 - 74,,All,d,83,113,-26.5
29031,20211024,S37000024,75 - 84,,All,d,71,114,-37.7
29032,20211024,S37000024,85 and over,,All,d,46,59,-22
29033,20211024,S37000024,All ages,d,All,d,995,1129.5,-11.9
29034,20211024,S37000024,All ages,d,Female,,492,558.5,-11.9
29035,20211024,S37000024,All ages,d,Male,,500,568,-12
29036,20211024,S37000025,Under 5,,All,d,30,27.5,9.1
29037,20211024,S37000025,5 - 14,,All,d,33,39.5,-16.5
29038,20211024,S37000025,15 - 44,,All,d,179,180,-0.6
29039,20211024,S37000025,45 - 64,,All,d,145,139.5,3.9
29040,20211024,S37000025,65 - 74,,All,d,57,83.5,-31.7
29041,20211024,S37000025,75 - 84,,All,d,76,64,18.8
29042,20211024,S37000025,85 and over,,All,d,42,44,-4.5
29043,20211024,S37000025,All ages,d,All,d,566,582,-2.7
29044,20211024,S37000025,All ages,d,Female,,244,287,-15
29045,20211024,S37000025,All ages,d,Male,,318,291,9.3
29046,20211024,S37000026,5 - 14,,All,d,7,7,0
29047,20211024,S37000026,15 - 44,,All,d,40,36,11.1
29048,20211024,S37000026,45 - 64,,All,d,21,25.5,-17.6
29049,20211024,S37000026,65 - 74,,All,d,16,16.5,-3
29050,20211024,S37000026,75 - 84,,All,d,11,20.5,-46.3
29051,20211024,S37000026,85 and over,,All,d,8,6,33.3
29052,20211024,S37000026,All ages,d,All,d,108,130,-16.9
29053,20211024,S37000026,All ages,d,Female,,51,66,-22.7
29054,20211024,S37000026,All ages,d,Male,,55,62.5,-12
29055,20211024,S37000027,Under 5,,All,d,62,54,14.8
29056,20211024,S37000027,5 - 14,,All,d,48,46.5,3.2
29057,20211024,S37000027,15 - 44,,All,d,185,206.5,-10.4
29058,20211024,S37000027,45 - 64,,All,d,125,149,-16.1
29059,20211024,S37000027,65 - 74,,All,d,67,60.5,10.7
29060,20211024,S37000027,75 - 84,,All,d,63,68,-7.4
29061,20211024,S37000027,85 and over,,All,d,32,37.5,-14.7
29062,20211024,S37000027,All ages,d,All,d,586,626,-6.4
29063,20211024,S37000027,All ages,d,Female,,285,296.5,-3.9
29064,20211024,S37000027,All ages,d,Male,,297,325.5,-8.8
29065,20211024,S37000028,Under 5,,All,d,155,143.5,8
29066,20211024,S37000028,5 - 14,,All,d,128,121,5.8
29067,20211024,S37000028,15 - 44,,All,d,604,625.5,-3.4
29068,20211024,S37000028,45 - 64,,All,d,437,458.5,-4.7
29069,20211024,S37000028,65 - 74,,All,d,211,217.5,-3
29070,20211024,S37000028,75 - 84,,All,d,165,199,-17.1
29071,20211024,S37000028,85 and over,,All,d,106,114.5,-7.4
29072,20211024,S37000028,All ages,d,All,d,1809,1893,-4.4
29073,20211024,S37000028,All ages,d,Female,,934,956.5,-2.4
29074,20211024,S37000028,All ages,d,Male,,872,923,-5.5
29075,20211024,S37000029,Under 5,,All,d,54,64.5,-16.3
29076,20211024,S37000029,5 - 14,,All,d,40,27.5,45.5
29077,20211024,S37000029,15 - 44,,All,d,114,145,-21.4
29078,20211024,S37000029,45 - 64,,All,d,72,72.5,-0.7
29079,20211024,S37000029,65 - 74,,All,d,23,32,-28.1
29080,20211024,S37000029,75 - 84,,All,d,18,22,-18.2
29081,20211024,S37000029,85 and over,,All,d,18,20.5,-12.2
29082,20211024,S37000029,All ages,d,All,d,340,385,-11.7
29083,20211024,S37000029,All ages,d,Female,,154,200.5,-23.2
29084,20211024,S37000029,All ages,d,Male,,185,183.5,0.8
29085,20211024,S37000030,Under 5,,All,d,85,89.5,-5
29086,20211024,S37000030,5 - 14,,All,d,105,78,34.6
29087,20211024,S37000030,15 - 44,,All,d,391,405.5,-3.6
29088,20211024,S37000030,45 - 64,,All,d,231,227.5,1.5
29089,20211024,S37000030,65 - 74,,All,d,88,96.5,-8.8
29090,20211024,S37000030,75 - 84,,All,d,92,76,21.1
29091,20211024,S37000030,85 and over,,All,d,40,39.5,1.3
29092,20211024,S37000030,All ages,d,All,d,1036,1019,1.7
29093,20211024,S37000030,All ages,d,Female,,489,486,0.6
29094,20211024,S37000030,All ages,d,Male,,543,526.5,3.1
29095,20211024,S37000031,Under 5,,All,d,5,8.5,-41.2
29096,20211024,S37000031,15 - 44,,All,d,22,31,-29
29097,20211024,S37000031,45 - 64,,All,d,14,29.5,-52.5
29098,20211024,S37000031,65 - 74,,All,d,12,15,-20
29099,20211024,S37000031,75 - 84,,All,d,11,9.5,15.8
29100,20211024,S37000031,85 and over,,All,d,11,7.5,46.7
29101,20211024,S37000031,All ages,d,All,d,78,108,-27.8
29102,20211024,S37000031,All ages,d,Female,,47,48.5,-3.1
29103,20211024,S37000031,All ages,d,Male,,31,59,-47.5
29104,20211024,S37000032,Under 5,,All,d,99,89.5,10.6
29105,20211024,S37000032,5 - 14,,All,d,60,87,-31
29106,20211024,S37000032,15 - 44,,All,d,479,516.5,-7.3
29107,20211024,S37000032,45 - 64,,All,d,268,289,-7.3
29108,20211024,S37000032,65 - 74,,All,d,125,131.5,-4.9
29109,20211024,S37000032,75 - 84,,All,d,131,131.5,-0.4
29110,20211024,S37000032,85 and over,,All,d,69,81.5,-15.3
29111,20211024,S37000032,All ages,d,All,d,1241,1335.5,-7.1
29112,20211024,S37000032,All ages,d,Female,,618,676,-8.6
29113,20211024,S37000032,All ages,d,Male,,613,650.5,-5.8
29114,20211024,S37000033,Under 5,,All,d,33,33,0
29115,20211024,S37000033,5 - 14,,All,d,39,37.5,4
29116,20211024,S37000033,15 - 44,,All,d,171,203,-15.8
29117,20211024,S37000033,45 - 64,,All,d,96,103,-6.8
29118,20211024,S37000033,65 - 74,,All,d,47,41.5,13.3
29119,20211024,S37000033,75 - 84,,All,d,51,44,15.9
29120,20211024,S37000033,85 and over,,All,d,36,24,50
29121,20211024,S37000033,All ages,d,All,d,474,488.5,-3
29122,20211024,S37000033,All ages,d,Female,,225,222.5,1.1
29123,20211024,S37000033,All ages,d,Male,,248,263.5,-5.9
29124,20211024,S37000034,Under 5,,All,d,464,447,3.8
29125,20211024,S37000034,5 - 14,,All,d,301,245.5,22.6
29126,20211024,S37000034,15 - 44,,All,d,1223,1306.5,-6.4
29127,20211024,S37000034,45 - 64,,All,d,598,745,-19.7
29128,20211024,S37000034,65 - 74,,All,d,246,252.5,-2.6
29129,20211024,S37000034,75 - 84,,All,d,202,208,-2.9
29130,20211024,S37000034,85 and over,,All,d,108,118,-8.5
29131,20211024,S37000034,All ages,d,All,d,3160,3345,-5.5
29132,20211024,S37000034,All ages,d,Female,,1555,1583,-1.8
29133,20211024,S37000034,All ages,d,Male,,1587,1739.5,-8.8
29134,20211024,S37000035,Under 5,,All,d,194,155,25.2
29135,20211024,S37000035,5 - 14,,All,d,159,147.5,7.8
29136,20211024,S37000035,15 - 44,,All,d,802,801,0.1
29137,20211024,S37000035,45 - 64,,All,d,582,594,-2
29138,20211024,S37000035,65 - 74,,All,d,210,229,-8.3
29139,20211024,S37000035,75 - 84,,All,d,213,223.5,-4.7
29140,20211024,S37000035,85 and over,,All,d,78,92,-15.2
29141,20211024,S37000035,All ages,d,All,d,2252,2259,-0.3
29142,20211024,S37000035,All ages,d,Female,,1142,1114,2.5
29143,20211024,S37000035,All ages,d,Male,,1096,1128,-2.8
29144,20211031,S37000001,Under 5,,All,d,77,67,14.9
29145,20211031,S37000001,5 - 14,,All,d,68,62.5,8.8
29146,20211031,S37000001,15 - 44,,All,d,319,384,-16.9
29147,20211031,S37000001,45 - 64,,All,d,144,164,-12.2
29148,20211031,S37000001,65 - 74,,All,d,52,71.5,-27.3
29149,20211031,S37000001,75 - 84,,All,d,47,51,-7.8
29150,20211031,S37000001,85 and over,,All,d,43,43,0
29151,20211031,S37000001,All ages,d,All,d,765,864,-11.5
29152,20211031,S37000001,All ages,d,Female,,360,423.5,-15
29153,20211031,S37000001,All ages,d,Male,,390,419.5,-7
29154,20211031,S37000002,Under 5,,All,d,61,41.5,47
29155,20211031,S37000002,5 - 14,,All,d,40,45,-11.1
29156,20211031,S37000002,15 - 44,,All,d,159,165.5,-3.9
29157,20211031,S37000002,45 - 64,,All,d,100,109.5,-8.7
29158,20211031,S37000002,65 - 74,,All,d,54,47.5,13.7
29159,20211031,S37000002,75 - 84,,All,d,58,42.5,36.5
29160,20211031,S37000002,85 and over,,All,d,29,29,0
29161,20211031,S37000002,All ages,d,All,d,504,486,3.7
29162,20211031,S37000002,All ages,d,Female,,227,230,-1.3
29163,20211031,S37000002,All ages,d,Male,,274,250.5,9.4
29164,20211031,S37000003,Under 5,,All,d,25,15,66.7
29165,20211031,S37000003,5 - 14,,All,d,21,20,5
29166,20211031,S37000003,15 - 44,,All,d,86,78,10.3
29167,20211031,S37000003,45 - 64,,All,d,47,37.5,25.3
29168,20211031,S37000003,65 - 74,,All,d,25,19.5,28.2
29169,20211031,S37000003,75 - 84,,All,d,18,17,5.9
29170,20211031,S37000003,85 and over,,All,d,10,14.5,-31
29171,20211031,S37000003,All ages,d,All,d,232,203,14.3
29172,20211031,S37000003,All ages,d,Female,,103,103,0
29173,20211031,S37000003,All ages,d,Male,,129,98.5,31
29174,20211031,S37000004,Under 5,,All,d,23,16.5,39.4
29175,20211031,S37000004,5 - 14,,All,d,9,16,-43.8
29176,20211031,S37000004,15 - 44,,All,d,76,68.5,10.9
29177,20211031,S37000004,45 - 64,,All,d,58,55,5.5
29178,20211031,S37000004,65 - 74,,All,d,34,36.5,-6.8
29179,20211031,S37000004,75 - 84,,All,d,40,26,53.8
29180,20211031,S37000004,85 and over,,All,d,6,20,-70
29181,20211031,S37000004,All ages,d,All,d,248,241.5,2.7
29182,20211031,S37000004,All ages,d,Female,,113,126,-10.3
29183,20211031,S37000004,All ages,d,Male,,133,112.5,18.2
29184,20211031,S37000005,Under 5,,All,d,51,31.5,61.9
29185,20211031,S37000005,5 - 14,,All,d,22,31.5,-30.2
29186,20211031,S37000005,15 - 44,,All,d,164,167,-1.8
29187,20211031,S37000005,45 - 64,,All,d,98,100.5,-2.5
29188,20211031,S37000005,65 - 74,,All,d,36,38,-5.3
29189,20211031,S37000005,75 - 84,,All,d,45,44,2.3
29190,20211031,S37000005,85 and over,,All,d,20,18,11.1
29191,20211031,S37000005,All ages,d,All,d,436,435.5,0.1
29192,20211031,S37000005,All ages,d,Female,,217,201,8
29193,20211031,S37000005,All ages,d,Male,,219,229.5,-4.6
29194,20211031,S37000006,Under 5,,All,d,64,58.5,9.4
29195,20211031,S37000006,5 - 14,,All,d,57,63,-9.5
29196,20211031,S37000006,15 - 44,,All,d,270,280,-3.6
29197,20211031,S37000006,45 - 64,,All,d,163,184,-11.4
29198,20211031,S37000006,65 - 74,,All,d,90,95,-5.3
29199,20211031,S37000006,75 - 84,,All,d,79,81.5,-3.1
29200,20211031,S37000006,85 and over,,All,d,55,51.5,6.8
29201,20211031,S37000006,All ages,d,All,d,779,817,-4.7
29202,20211031,S37000006,All ages,d,Female,,381,381,0
29203,20211031,S37000006,All ages,d,Male,,397,432.5,-8.2
29204,20211031,S37000007,Under 5,,All,d,58,47,23.4
29205,20211031,S37000007,5 - 14,,All,d,51,49,4.1
29206,20211031,S37000007,15 - 44,,All,d,291,230.5,26.2
29207,20211031,S37000007,45 - 64,,All,d,114,110.5,3.2
29208,20211031,S37000007,65 - 74,,All,d,45,42,7.1
29209,20211031,S37000007,75 - 84,,All,d,33,39,-15.4
29210,20211031,S37000007,85 and over,,All,d,27,29,-6.9
29211,20211031,S37000007,All ages,d,All,d,619,556,11.3
29212,20211031,S37000007,All ages,d,Female,,300,261.5,14.7
29213,20211031,S37000007,All ages,d,Male,,319,285.5,11.7
29214,20211031,S37000008,Under 5,,All,d,77,85.5,-9.9
29215,20211031,S37000008,5 - 14,,All,d,52,82.5,-37
29216,20211031,S37000008,15 - 44,,All,d,167,248,-32.7
29217,20211031,S37000008,45 - 64,,All,d,136,145,-6.2
29218,20211031,S37000008,65 - 74,,All,d,57,67,-14.9
29219,20211031,S37000008,75 - 84,,All,d,50,62,-19.4
29220,20211031,S37000008,85 and over,,All,d,20,22.5,-11.1
29221,20211031,S37000008,All ages,d,All,d,562,717,-21.6
29222,20211031,S37000008,All ages,d,Female,,244,347,-29.7
29223,20211031,S37000008,All ages,d,Male,,315,365.5,-13.8
29224,20211031,S37000009,Under 5,,All,d,59,59.5,-0.8
29225,20211031,S37000009,5 - 14,,All,d,45,48.5,-7.2
29226,20211031,S37000009,15 - 44,,All,d,74,101,-26.7
29227,20211031,S37000009,45 - 64,,All,d,83,74.5,11.4
29228,20211031,S37000009,65 - 74,,All,d,35,42,-16.7
29229,20211031,S37000009,75 - 84,,All,d,38,40.5,-6.2
29230,20211031,S37000009,85 and over,,All,d,24,35,-31.4
29231,20211031,S37000009,All ages,d,All,d,358,401,-10.7
29232,20211031,S37000009,All ages,d,Female,,178,195,-8.7
29233,20211031,S37000009,All ages,d,Male,,180,206,-12.6
29234,20211031,S37000010,Under 5,,All,d,82,71,15.5
29235,20211031,S37000010,5 - 14,,All,d,70,59,18.6
29236,20211031,S37000010,15 - 44,,All,d,137,136,0.7
29237,20211031,S37000010,45 - 64,,All,d,87,104,-16.3
29238,20211031,S37000010,65 - 74,,All,d,54,45,20
29239,20211031,S37000010,75 - 84,,All,d,47,29,62.1
29240,20211031,S37000010,85 and over,,All,d,27,24,12.5
29241,20211031,S37000010,All ages,d,All,d,506,475.5,6.4
29242,20211031,S37000010,All ages,d,Female,,256,238,7.6
29243,20211031,S37000010,All ages,d,Male,,248,230,7.8
29244,20211031,S37000011,Under 5,,All,d,52,52,0
29245,20211031,S37000011,5 - 14,,All,d,64,47,36.2
29246,20211031,S37000011,15 - 44,,All,d,104,108,-3.7
29247,20211031,S37000011,45 - 64,,All,d,54,83,-34.9
29248,20211031,S37000011,65 - 74,,All,d,28,34,-17.6
29249,20211031,S37000011,75 - 84,,All,d,31,45,-31.1
29250,20211031,S37000011,85 and over,,All,d,25,31,-19.4
29285,20211031,S37000017,5 - 14,,All,d,48,52,-7.7
29286,20211031,S37000017,15 - 44,,All,d,159,213,-25.4
29287,20211031,S37000017,45 - 64,,All,d,134,156.5,-14.4
29288,20211031,S37000017,65 - 74,,All,d,43,57,-24.6
29289,20211031,S37000017,75 - 84,,All,d,53,65,-18.5
29290,20211031,S37000017,85 and over,,All,d,32,26,23.1
29291,20211031,S37000017,All ages,d,All,d,498,607,-18
29292,20211031,S37000017,All ages,d,Female,,249,307,-18.9
29293,20211031,S37000017,All ages,d,Male,,249,299,-16.7
29294,20211031,S37000018,Under 5,,All,d,90,92,-2.2
29295,20211031,S37000018,5 - 14,,All,d,71,51.5,37.9
29296,20211031,S37000018,15 - 44,,All,d,168,154,9.1
29297,20211031,S37000018,45 - 64,,All,d,97,110.5,-12.2
29298,20211031,S37000018,65 - 74,,All,d,40,40.5,-1.2
