year,quarter,week_ending,hb,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,2,2020-06-28,S08000016,65 - 74,All,Planned,6,9.5,-36.8
2020,2,2020-06-28,S08000017,65 - 74,All,Planned,12,12,0
2020,2,2020-06-28,S08000019,65 - 74,All,Planned,41,34,20.6
2020,2,2020-06-28,S08000020,65 - 74,All,Planned,32,93.5,-65.8
2020,2,2020-06-28,S08000022,65 - 74,All,Planned,26,49.5,-47.5
2020,2,2020-06-28,S08000024,65 - 74,All,Planned,72,143.5,-49.8
2020,2,2020-06-28,S08000029,65 - 74,All,Planned,11,29.5,-62.7
2020,2,2020-06-28,S08000030,65 - 74,All,Planned,27,60,-55
2020,2,2020-06-28,S08000031,65 - 74,All,Planned,137,280,-51.1
2020,2,2020-06-28,S08000032,65 - 74,All,Planned,29,35,-17.1
2020,2,2020-06-28,S92000003,65 - 74,All,Planned,402,774,-48.1
2020,3,2020-07-05,S08000015,65 - 74,All,Planned,16,19.5,-17.9
2020,3,2020-07-05,S08000016,65 - 74,All,Planned,7,9.5,-26.3
2020,3,2020-07-05,S08000017,65 - 74,All,Planned,12,16,-25
2020,3,2020-07-05,S08000019,65 - 74,All,Planned,9,28.5,-68.4
2020,3,2020-07-05,S08000020,65 - 74,All,Planned,39,74.5,-47.7
2020,3,2020-07-05,S08000022,65 - 74,All,Planned,22,43,-48.8
2020,3,2020-07-05,S08000024,65 - 74,All,Planned,64,123.5,-48.2
2020,3,2020-07-05,S08000028,65 - 74,All,Planned,15,4,275
2020,3,2020-07-05,S08000029,65 - 74,All,Planned,7,27.5,-74.5
2020,3,2020-07-05,S08000030,65 - 74,All,Planned,29,47,-38.3
2020,3,2020-07-05,S08000031,65 - 74,All,Planned,130,211,-38.4
2020,3,2020-07-05,S08000032,65 - 74,All,Planned,11,26,-57.7
2020,3,2020-07-05,S92000003,65 - 74,All,Planned,363,632,-42.6
2020,3,2020-07-12,S08000015,65 - 74,All,Planned,10,28,-64.3
2020,3,2020-07-12,S08000016,65 - 74,All,Planned,6,12.5,-52
2020,3,2020-07-12,S08000017,65 - 74,All,Planned,10,18,-44.4
2021,3,2021-07-18,S92000003,65 - 74,All,Planned,478,676,-29.3
2021,3,2021-07-25,S08000015,65 - 74,All,Planned,9,22,-59.1
2021,3,2021-07-25,S08000016,65 - 74,All,Planned,7,10.5,-33.3
2021,3,2021-07-25,S08000017,65 - 74,All,Planned,15,15.5,-3.2
2020,3,2020-07-12,S08000020,65 - 74,All,Planned,35,80,-56.2
2020,3,2020-07-12,S08000022,65 - 74,All,Planned,31,37.5,-17.3
2020,3,2020-07-12,S08000024,65 - 74,All,Planned,81,122.5,-33.9
2020,3,2020-07-12,S08000028,65 - 74,All,Planned,7,4.5,55.6
2020,3,2020-07-12,S08000029,65 - 74,All,Planned,21,28.5,-26.3
2020,3,2020-07-12,S08000030,65 - 74,All,Planned,41,42.5,-3.5
2020,3,2020-07-12,S08000031,65 - 74,All,Planned,149,229,-34.9
2020,3,2020-07-12,S08000032,65 - 74,All,Planned,16,36.5,-56.2
2020,3,2020-07-12,S92000003,65 - 74,All,Planned,423,676,-37.4
2020,3,2020-07-19,S08000015,65 - 74,All,Planned,17,22,-22.7
2020,3,2020-07-19,S08000016,65 - 74,All,Planned,7,10.5,-33.3
2020,3,2020-07-19,S08000017,65 - 74,All,Planned,10,15.5,-35.5
2020,3,2020-07-19,S08000019,65 - 74,All,Planned,17,26.5,-35.8
2020,3,2020-07-19,S08000020,65 - 74,All,Planned,30,83,-63.9
2020,3,2020-07-19,S08000022,65 - 74,All,Planned,27,42.5,-36.5
2020,3,2020-07-19,S08000024,65 - 74,All,Planned,76,107,-29
2020,3,2020-07-19,S08000028,65 - 74,All,Planned,9,3.5,157.1
2020,3,2020-07-19,S08000029,65 - 74,All,Planned,24,29.5,-18.6
2020,3,2020-07-19,S08000030,65 - 74,All,Planned,35,56,-37.5
2020,3,2020-07-19,S08000031,65 - 74,All,Planned,145,226.5,-36
2020,3,2020-07-19,S08000032,65 - 74,All,Planned,11,20.5,-46.3
2020,3,2020-07-19,S92000003,65 - 74,All,Planned,411,646,-36.4
2020,3,2020-07-26,S08000015,65 - 74,All,Planned,15,22.5,-33.3
2020,3,2020-07-26,S08000017,65 - 74,All,Planned,12,20.5,-41.5
2020,3,2020-07-26,S08000019,65 - 74,All,Planned,33,27,22.2
2020,3,2020-07-26,S08000020,65 - 74,All,Planned,38,84.5,-55
2020,3,2020-07-26,S08000022,65 - 74,All,Planned,26,47,-44.7
2020,3,2020-07-26,S08000024,65 - 74,All,Planned,67,123,-45.5
2020,3,2020-08-09,S92000003,65 - 74,All,Planned,419,714,-41.3
2020,3,2020-08-16,S08000015,65 - 74,All,Planned,16,27.5,-41.8
2020,3,2020-08-16,S08000017,65 - 74,All,Planned,17,21.5,-20.9
2020,3,2020-07-26,S08000031,65 - 74,All,Planned,160,221.5,-27.8
2020,3,2020-07-26,S08000032,65 - 74,All,Planned,12,28,-57.1
2020,3,2020-07-26,S92000003,65 - 74,All,Planned,440,654.5,-32.8
2020,3,2020-08-02,S08000015,65 - 74,All,Planned,11,26.5,-58.5
2020,3,2020-08-02,S08000017,65 - 74,All,Planned,15,23.5,-36.2
2020,3,2020-08-02,S08000019,65 - 74,All,Planned,21,34.5,-39.1
2020,3,2020-08-02,S08000020,65 - 74,All,Planned,27,79,-65.8
2020,3,2020-08-02,S08000022,65 - 74,All,Planned,28,49,-42.9
2020,3,2020-08-02,S08000024,65 - 74,All,Planned,76,111.5,-31.8
2020,3,2020-08-02,S08000029,65 - 74,All,Planned,16,29.5,-45.8
2020,3,2020-08-02,S08000030,65 - 74,All,Planned,20,50,-60
2020,3,2020-08-02,S08000031,65 - 74,All,Planned,127,243,-47.7
2020,3,2020-08-02,S08000032,65 - 74,All,Planned,14,37,-62.2
2020,3,2020-08-02,S92000003,65 - 74,All,Planned,360,704,-48.9
2020,3,2020-08-09,S08000015,65 - 74,All,Planned,11,31,-64.5
2020,3,2020-08-09,S08000017,65 - 74,All,Planned,12,21,-42.9
2020,3,2020-08-09,S08000019,65 - 74,All,Planned,17,40,-57.5
2020,3,2020-08-09,S08000020,65 - 74,All,Planned,30,82,-63.4
2020,3,2020-08-09,S08000022,65 - 74,All,Planned,23,49.5,-53.5
2020,3,2020-08-09,S08000024,65 - 74,All,Planned,97,122,-20.5
2020,3,2020-08-09,S08000029,65 - 74,All,Planned,18,28.5,-36.8
2020,3,2020-08-09,S08000030,65 - 74,All,Planned,24,54.5,-56
2020,3,2020-08-09,S08000031,65 - 74,All,Planned,161,239.5,-32.8
2020,3,2020-08-09,S08000032,65 - 74,All,Planned,18,31.5,-42.9
2020,3,2020-08-30,S08000019,65 - 74,All,Planned,27,38.5,-29.9
2020,3,2020-08-16,S08000019,65 - 74,All,Planned,17,44,-61.4
2020,3,2020-08-16,S08000020,65 - 74,All,Planned,35,79,-55.7
2020,3,2020-08-16,S08000022,65 - 74,All,Planned,34,51.5,-34
2020,3,2020-08-16,S08000024,65 - 74,All,Planned,85,122.5,-30.6
2020,3,2020-08-16,S08000029,65 - 74,All,Planned,24,30.5,-21.3
2020,3,2020-08-16,S08000030,65 - 74,All,Planned,39,55,-29.1
2020,3,2020-08-16,S08000031,65 - 74,All,Planned,162,223,-27.4
2020,3,2020-08-16,S08000032,65 - 74,All,Planned,16,41,-61
2020,3,2020-08-16,S92000003,65 - 74,All,Planned,453,716.5,-36.8
2020,3,2020-08-23,S08000015,65 - 74,All,Planned,11,24.5,-55.1
2020,3,2020-08-23,S08000016,65 - 74,All,Planned,5,12.5,-60
2020,3,2020-08-23,S08000017,65 - 74,All,Planned,10,23.5,-57.4
2020,3,2020-08-23,S08000019,65 - 74,All,Planned,32,49.5,-35.4
2020,3,2020-08-23,S08000020,65 - 74,All,Planned,37,79.5,-53.5
2020,3,2020-08-23,S08000022,65 - 74,All,Planned,23,48.5,-52.6
2020,3,2020-08-23,S08000024,65 - 74,All,Planned,84,116.5,-27.9
2020,3,2020-08-23,S08000029,65 - 74,All,Planned,23,31.5,-27
2020,3,2020-08-23,S08000030,65 - 74,All,Planned,41,54.5,-24.8
2020,3,2020-08-23,S08000031,65 - 74,All,Planned,170,244.5,-30.5
2020,3,2020-08-23,S08000032,65 - 74,All,Planned,21,35.5,-40.8
2020,3,2020-08-23,S92000003,65 - 74,All,Planned,460,728,-36.8
2020,3,2020-08-30,S08000015,65 - 74,All,Planned,25,28,-10.7
2020,3,2020-08-30,S08000016,65 - 74,All,Planned,10,10,0
2020,3,2020-08-30,S08000017,65 - 74,All,Planned,10,15.5,-35.5
2020,3,2020-08-30,S08000020,65 - 74,All,Planned,48,83,-42.2
2020,3,2020-08-30,S08000022,65 - 74,All,Planned,25,39.5,-36.7
2020,3,2020-08-30,S08000024,65 - 74,All,Planned,93,119.5,-22.2
2020,3,2020-08-30,S08000029,65 - 74,All,Planned,25,30,-16.7
2020,3,2020-08-30,S08000030,65 - 74,All,Planned,35,58,-39.7
2020,3,2020-08-30,S08000031,65 - 74,All,Planned,199,257.5,-22.7
2020,3,2020-08-30,S08000032,65 - 74,All,Planned,20,37.5,-46.7
2020,3,2020-08-30,S92000003,65 - 74,All,Planned,517,723,-28.5
2020,3,2020-09-06,S08000015,65 - 74,All,Planned,15,22.5,-33.3
2020,3,2020-09-06,S08000016,65 - 74,All,Planned,7,11.5,-39.1
2020,3,2020-09-06,S08000017,65 - 74,All,Planned,12,14.5,-17.2
2020,3,2020-09-06,S08000019,65 - 74,All,Planned,28,37.5,-25.3
2020,3,2020-09-06,S08000020,65 - 74,All,Planned,50,88.5,-43.5
2020,3,2020-09-06,S08000022,65 - 74,All,Planned,32,51,-37.3
2020,3,2020-09-06,S08000024,65 - 74,All,Planned,105,123.5,-15
2020,3,2020-09-06,S08000029,65 - 74,All,Planned,21,40.5,-48.1
2020,3,2020-09-06,S08000030,65 - 74,All,Planned,49,51,-3.9
2020,3,2020-09-06,S08000031,65 - 74,All,Planned,150,256.5,-41.5
2020,3,2020-09-06,S08000032,65 - 74,All,Planned,19,34.5,-44.9
2020,3,2020-09-06,S92000003,65 - 74,All,Planned,488,736,-33.7
2020,3,2020-09-13,S08000015,65 - 74,All,Planned,17,26,-34.6
2020,3,2020-09-13,S08000016,65 - 74,All,Planned,9,6,50
2020,3,2020-09-13,S08000017,65 - 74,All,Planned,9,17,-47.1
2020,3,2020-09-13,S08000019,65 - 74,All,Planned,31,32.5,-4.6
2020,3,2020-09-13,S08000020,65 - 74,All,Planned,36,80.5,-55.3
2020,3,2020-09-13,S08000022,65 - 74,All,Planned,21,53.5,-60.7
2020,3,2020-09-13,S08000024,65 - 74,All,Planned,106,108.5,-2.3
2021,2,2021-04-04,S08000015,65 - 74,All,Planned,8,21.5,-62.8
2021,2,2021-04-04,S08000017,65 - 74,All,Planned,16,17.5,-8.6
2020,3,2020-09-13,S08000031,65 - 74,All,Planned,224,266,-15.8
2020,3,2020-09-13,S08000032,65 - 74,All,Planned,29,42,-31
2020,3,2020-09-13,S92000003,65 - 74,All,Planned,572,735.5,-22.2
2020,3,2020-09-20,S08000015,65 - 74,All,Planned,16,17.5,-8.6
2020,3,2020-09-20,S08000016,65 - 74,All,Planned,5,10,-50
2020,3,2020-09-20,S08000017,65 - 74,All,Planned,10,24,-58.3
2020,3,2020-09-20,S08000019,65 - 74,All,Planned,24,48.5,-50.5
2020,3,2020-09-20,S08000020,65 - 74,All,Planned,48,76.5,-37.3
2020,3,2020-09-20,S08000022,65 - 74,All,Planned,28,43,-34.9
2020,3,2020-09-20,S08000024,65 - 74,All,Planned,99,99.5,-0.5
2020,3,2020-09-20,S08000029,65 - 74,All,Planned,23,37,-37.8
2020,3,2020-09-20,S08000030,65 - 74,All,Planned,41,55.5,-26.1
2020,3,2020-09-20,S08000031,65 - 74,All,Planned,211,259,-18.5
2020,3,2020-09-20,S08000032,65 - 74,All,Planned,19,35,-45.7
2020,3,2020-09-20,S92000003,65 - 74,All,Planned,531,710.5,-25.3
2020,3,2020-09-27,S08000015,65 - 74,All,Planned,10,21.5,-53.5
2020,3,2020-09-27,S08000016,65 - 74,All,Planned,5,8,-37.5
2020,3,2020-09-27,S08000017,65 - 74,All,Planned,11,15,-26.7
2020,3,2020-09-27,S08000019,65 - 74,All,Planned,23,53.5,-57
2020,3,2020-09-27,S08000020,65 - 74,All,Planned,49,68,-27.9
2020,3,2020-09-27,S08000022,65 - 74,All,Planned,25,47.5,-47.4
2020,3,2020-09-27,S08000024,65 - 74,All,Planned,98,117,-16.2
2020,3,2020-09-27,S08000029,65 - 74,All,Planned,26,33,-21.2
2020,3,2020-09-27,S08000030,65 - 74,All,Planned,44,52,-15.4
2020,3,2020-09-27,S08000031,65 - 74,All,Planned,227,246,-7.7
2020,4,2020-10-04,S08000015,65 - 74,All,Planned,10,28.5,-64.9
2020,4,2020-10-04,S08000017,65 - 74,All,Planned,13,18,-27.8
2020,4,2020-10-04,S08000019,65 - 74,All,Planned,17,33,-48.5
2020,4,2020-10-04,S08000020,65 - 74,All,Planned,53,80,-33.8
2020,4,2020-10-04,S08000022,65 - 74,All,Planned,34,38.5,-11.7
2020,4,2020-10-04,S08000024,65 - 74,All,Planned,111,122,-9
2020,4,2020-10-04,S08000029,65 - 74,All,Planned,20,30.5,-34.4
2020,4,2020-10-04,S08000030,65 - 74,All,Planned,42,57,-26.3
2020,4,2020-10-04,S08000031,65 - 74,All,Planned,182,224.5,-18.9
2020,4,2020-10-04,S08000032,65 - 74,All,Planned,24,38,-36.8
2020,4,2020-10-04,S92000003,65 - 74,All,Planned,513,685,-25.1
2020,4,2020-10-11,S08000015,65 - 74,All,Planned,23,32.5,-29.2
2020,4,2020-10-11,S08000016,65 - 74,All,Planned,7,8.5,-17.6
2020,4,2020-10-11,S08000017,65 - 74,All,Planned,14,24.5,-42.9
2020,4,2020-10-11,S08000019,65 - 74,All,Planned,23,39.5,-41.8
2020,4,2020-10-11,S08000020,65 - 74,All,Planned,54,68.5,-21.2
2020,4,2020-10-11,S08000022,65 - 74,All,Planned,27,42,-35.7
2020,4,2020-10-11,S08000024,65 - 74,All,Planned,111,121.5,-8.6
2020,4,2020-10-11,S08000029,65 - 74,All,Planned,26,21,23.8
2020,4,2020-10-11,S08000030,65 - 74,All,Planned,40,42,-4.8
2020,4,2020-10-11,S08000031,65 - 74,All,Planned,207,281,-26.3
2020,4,2020-10-11,S08000032,65 - 74,All,Planned,13,33.5,-61.2
2020,4,2020-10-11,S92000003,65 - 74,All,Planned,549,720,-23.8
2020,4,2020-10-18,S08000015,65 - 74,All,Planned,12,20,-40
2020,4,2020-10-18,S08000017,65 - 74,All,Planned,14,17,-17.6
2020,4,2020-10-18,S08000028,65 - 74,All,Planned,6,6,0
2020,4,2020-10-18,S08000029,65 - 74,All,Planned,28,24,16.7
2020,4,2020-10-18,S08000030,65 - 74,All,Planned,47,47,0
2020,4,2020-10-18,S08000031,65 - 74,All,Planned,166,231,-28.1
2020,4,2020-10-18,S08000032,65 - 74,All,Planned,20,34,-41.2
2020,4,2020-10-18,S92000003,65 - 74,All,Planned,490,634.5,-22.8
2020,4,2020-10-25,S08000015,65 - 74,All,Planned,16,20.5,-22
2020,4,2020-10-25,S08000016,65 - 74,All,Planned,6,11.5,-47.8
2020,4,2020-10-25,S08000017,65 - 74,All,Planned,10,16,-37.5
2020,4,2020-10-25,S08000019,65 - 74,All,Planned,17,36,-52.8
2020,4,2020-10-25,S08000020,65 - 74,All,Planned,54,74,-27
2020,4,2020-10-25,S08000022,65 - 74,All,Planned,35,46.5,-24.7
2020,4,2020-10-25,S08000024,65 - 74,All,Planned,99,128,-22.7
2020,4,2020-10-25,S08000029,65 - 74,All,Planned,25,31.5,-20.6
2020,4,2020-10-25,S08000030,65 - 74,All,Planned,50,53,-5.7
2020,4,2020-10-25,S08000031,65 - 74,All,Planned,197,241,-18.3
2020,4,2020-10-25,S08000032,65 - 74,All,Planned,22,38.5,-42.9
2020,4,2020-10-25,S92000003,65 - 74,All,Planned,537,700,-23.3
2020,4,2020-11-01,S08000015,65 - 74,All,Planned,18,25.5,-29.4
2020,4,2020-11-01,S08000016,65 - 74,All,Planned,5,7.5,-33.3
2020,4,2020-11-01,S08000017,65 - 74,All,Planned,12,17.5,-31.4
2020,4,2020-11-01,S08000019,65 - 74,All,Planned,18,54,-66.7
2020,4,2020-11-01,S08000020,65 - 74,All,Planned,46,76.5,-39.9
2020,4,2020-11-01,S08000022,65 - 74,All,Planned,26,48.5,-46.4
2020,4,2020-12-06,S08000017,65 - 74,All,Planned,16,25.5,-37.3
2020,4,2020-11-01,S08000029,65 - 74,All,Planned,23,30.5,-24.6
2020,4,2020-11-01,S08000030,65 - 74,All,Planned,62,66.5,-6.8
2020,4,2020-11-01,S08000031,65 - 74,All,Planned,200,278,-28.1
2020,4,2020-11-01,S08000032,65 - 74,All,Planned,18,29.5,-39
2020,4,2020-11-01,S92000003,65 - 74,All,Planned,508,745,-31.8
2020,4,2020-11-08,S08000015,65 - 74,All,Planned,17,24.5,-30.6
2020,4,2020-11-08,S08000016,65 - 74,All,Planned,6,12,-50
2020,4,2020-11-08,S08000017,65 - 74,All,Planned,16,14,14.3
2020,4,2020-11-08,S08000019,65 - 74,All,Planned,22,43.5,-49.4
2020,4,2020-11-08,S08000020,65 - 74,All,Planned,53,73,-27.4
2020,4,2020-11-08,S08000022,65 - 74,All,Planned,34,45,-24.4
2020,4,2020-11-08,S08000024,65 - 74,All,Planned,86,135.5,-36.5
2020,4,2020-11-08,S08000029,65 - 74,All,Planned,31,39,-20.5
2020,4,2020-11-08,S08000030,65 - 74,All,Planned,43,60,-28.3
2020,4,2020-11-08,S08000031,65 - 74,All,Planned,203,274.5,-26
2020,4,2020-11-08,S08000032,65 - 74,All,Planned,13,37,-64.9
2020,4,2020-11-08,S92000003,65 - 74,All,Planned,529,764.5,-30.8
2020,4,2020-11-15,S08000015,65 - 74,All,Planned,6,28.5,-78.9
2020,4,2020-11-15,S08000016,65 - 74,All,Planned,11,9.5,15.8
2020,4,2020-11-15,S08000017,65 - 74,All,Planned,14,17,-17.6
2020,4,2020-11-15,S08000019,65 - 74,All,Planned,33,38.5,-14.3
2020,4,2020-11-15,S08000020,65 - 74,All,Planned,47,75,-37.3
2020,4,2020-11-15,S08000022,65 - 74,All,Planned,28,42,-33.3
2020,4,2020-11-15,S08000024,65 - 74,All,Planned,92,112,-17.9
2020,4,2020-11-15,S08000029,65 - 74,All,Planned,28,35.5,-21.1
2020,4,2020-11-15,S08000030,65 - 74,All,Planned,34,66,-48.5
2020,4,2020-11-15,S08000031,65 - 74,All,Planned,182,279,-34.8
2020,4,2020-11-15,S08000032,65 - 74,All,Planned,13,39.5,-67.1
2020,4,2020-11-15,S92000003,65 - 74,All,Planned,491,748.5,-34.4
2020,4,2020-11-22,S08000015,65 - 74,All,Planned,10,20.5,-51.2
2020,4,2020-11-22,S08000016,65 - 74,All,Planned,9,15,-40
2020,4,2020-11-22,S08000017,65 - 74,All,Planned,12,20,-40
2020,4,2020-11-22,S08000019,65 - 74,All,Planned,30,35.5,-15.5
2020,4,2020-11-22,S08000020,65 - 74,All,Planned,51,87.5,-41.7
2020,4,2020-11-22,S08000022,65 - 74,All,Planned,43,46,-6.5
2020,4,2020-11-22,S08000024,65 - 74,All,Planned,101,132.5,-23.8
2020,4,2020-11-22,S08000029,65 - 74,All,Planned,26,38,-31.6
2020,4,2020-11-22,S08000030,65 - 74,All,Planned,63,58,8.6
2020,4,2020-11-22,S08000031,65 - 74,All,Planned,208,263.5,-21.1
2020,4,2020-11-22,S08000032,65 - 74,All,Planned,16,35.5,-54.9
2020,4,2020-11-22,S92000003,65 - 74,All,Planned,572,761.5,-24.9
2020,4,2020-11-29,S08000017,65 - 74,All,Planned,14,16,-12.5
2020,4,2020-11-29,S08000019,65 - 74,All,Planned,14,41,-65.9
2020,4,2020-11-29,S08000020,65 - 74,All,Planned,63,78.5,-19.7
2020,4,2020-11-29,S08000022,65 - 74,All,Planned,24,45,-46.7
2020,4,2020-11-29,S08000024,65 - 74,All,Planned,84,116,-27.6
2020,4,2020-11-29,S08000029,65 - 74,All,Planned,22,36.5,-39.7
2020,4,2020-11-29,S08000030,65 - 74,All,Planned,47,63,-25.4
2020,4,2020-11-29,S08000031,65 - 74,All,Planned,153,270.5,-43.4
2020,4,2020-11-29,S08000032,65 - 74,All,Planned,13,44.5,-70.8
2020,4,2020-11-29,S92000003,65 - 74,All,Planned,446,756,-41
2020,4,2020-12-06,S08000015,65 - 74,All,Planned,12,26,-53.8
2021,1,2021-01-24,S08000022,65 - 74,All,Planned,19,36,-47.2
2021,1,2021-01-24,S08000024,65 - 74,All,Planned,92,113,-18.6
2020,4,2020-12-06,S08000019,65 - 74,All,Planned,26,38,-31.6
2020,4,2020-12-06,S08000020,65 - 74,All,Planned,69,82.5,-16.4
2020,4,2020-12-06,S08000022,65 - 74,All,Planned,27,39,-30.8
2020,4,2020-12-06,S08000024,65 - 74,All,Planned,101,119,-15.1
2020,4,2020-12-06,S08000029,65 - 74,All,Planned,22,30,-26.7
2020,4,2020-12-06,S08000030,65 - 74,All,Planned,50,56.5,-11.5
2020,4,2020-12-06,S08000031,65 - 74,All,Planned,178,246.5,-27.8
2020,4,2020-12-06,S08000032,65 - 74,All,Planned,21,45.5,-53.8
2020,4,2020-12-06,S92000003,65 - 74,All,Planned,527,723,-27.1
2020,4,2020-12-13,S08000015,65 - 74,All,Planned,9,28,-67.9
2020,4,2020-12-13,S08000016,65 - 74,All,Planned,7,11,-36.4
2020,4,2020-12-13,S08000017,65 - 74,All,Planned,9,19,-52.6
2020,4,2020-12-13,S08000019,65 - 74,All,Planned,29,49.5,-41.4
2020,4,2020-12-13,S08000020,65 - 74,All,Planned,74,78.5,-5.7
2020,4,2020-12-13,S08000022,65 - 74,All,Planned,23,49,-53.1
2020,4,2020-12-13,S08000024,65 - 74,All,Planned,106,125,-15.2
2020,4,2020-12-13,S08000028,65 - 74,All,Planned,6,7.5,-20
2020,4,2020-12-13,S08000029,65 - 74,All,Planned,17,28.5,-40.4
2020,4,2020-12-13,S08000030,65 - 74,All,Planned,55,73.5,-25.2
2020,4,2020-12-13,S08000031,65 - 74,All,Planned,175,274,-36.1
2020,4,2020-12-13,S08000032,65 - 74,All,Planned,26,35,-25.7
2020,4,2020-12-13,S92000003,65 - 74,All,Planned,538,781.5,-31.2
2020,4,2020-12-20,S08000015,65 - 74,All,Planned,12,25,-52
2020,4,2020-12-20,S08000017,65 - 74,All,Planned,12,18.5,-35.1
2020,4,2020-12-20,S08000019,65 - 74,All,Planned,9,30,-70
2021,4,2021-10-10,S08000029,65 - 74,All,Planned,11,30.5,-63.9
2021,4,2021-10-10,S08000030,65 - 74,All,Planned,44,57,-22.8
2020,4,2020-12-20,S08000024,65 - 74,All,Planned,99,122,-18.9
2020,4,2020-12-20,S08000029,65 - 74,All,Planned,19,31,-38.7
2020,4,2020-12-20,S08000030,65 - 74,All,Planned,39,59,-33.9
2020,4,2020-12-20,S08000031,65 - 74,All,Planned,174,280,-37.9
2020,4,2020-12-20,S08000032,65 - 74,All,Planned,6,32.5,-81.5
2020,4,2020-12-20,S92000003,65 - 74,All,Planned,462,725,-36.3
2020,4,2020-12-27,S08000015,65 - 74,All,Planned,7,9.5,-26.3
2020,4,2020-12-27,S08000017,65 - 74,All,Planned,9,8,12.5
2020,4,2020-12-27,S08000019,65 - 74,All,Planned,12,28.5,-57.9
2020,4,2020-12-27,S08000020,65 - 74,All,Planned,25,25,0
2020,4,2020-12-27,S08000022,65 - 74,All,Planned,18,20.5,-12.2
2020,4,2020-12-27,S08000024,65 - 74,All,Planned,68,50.5,34.7
2020,4,2020-12-27,S08000029,65 - 74,All,Planned,8,11.5,-30.4
2020,4,2020-12-27,S08000030,65 - 74,All,Planned,33,20,65
2020,4,2020-12-27,S08000031,65 - 74,All,Planned,147,131.5,11.8
2020,4,2020-12-27,S08000032,65 - 74,All,Planned,10,10.5,-4.8
2020,4,2020-12-27,S92000003,65 - 74,All,Planned,341,323.5,5.4
2021,1,2021-01-03,S08000015,65 - 74,All,Planned,6,9.5,-36.8
2021,1,2021-01-03,S08000017,65 - 74,All,Planned,11,8,37.5
2021,1,2021-01-03,S08000019,65 - 74,All,Planned,16,28.5,-43.9
2021,1,2021-01-03,S08000020,65 - 74,All,Planned,17,25,-32
2021,1,2021-01-03,S08000022,65 - 74,All,Planned,17,20.5,-17.1
2021,1,2021-01-03,S08000024,65 - 74,All,Planned,66,50.5,30.7
2021,1,2021-01-03,S08000029,65 - 74,All,Planned,7,11.5,-39.1
2021,1,2021-01-03,S08000030,65 - 74,All,Planned,27,20,35
2021,1,2021-01-03,S08000031,65 - 74,All,Planned,94,131.5,-28.5
2021,3,2021-07-04,S08000030,65 - 74,All,Planned,53,60,-11.7
2021,3,2021-07-04,S08000031,65 - 74,All,Planned,211,280,-24.6
2021,3,2021-07-04,S08000032,65 - 74,All,Planned,30,35,-14.3
2021,1,2021-01-10,S08000017,65 - 74,All,Planned,10,8,25
2021,1,2021-01-10,S08000019,65 - 74,All,Planned,20,30,-33.3
2021,1,2021-01-10,S08000020,65 - 74,All,Planned,23,44.5,-48.3
2021,1,2021-01-10,S08000022,65 - 74,All,Planned,26,18.5,40.5
2021,1,2021-01-10,S08000024,65 - 74,All,Planned,85,64,32.8
2021,1,2021-01-10,S08000029,65 - 74,All,Planned,5,14,-64.3
2021,1,2021-01-10,S08000030,65 - 74,All,Planned,36,20,80
2021,1,2021-01-10,S08000031,65 - 74,All,Planned,165,145.5,13.4
2021,1,2021-01-10,S08000032,65 - 74,All,Planned,11,13,-15.4
2021,1,2021-01-10,S92000003,65 - 74,All,Planned,394,377,4.5
2021,1,2021-01-17,S08000017,65 - 74,All,Planned,10,18,-44.4
2021,1,2021-01-17,S08000019,65 - 74,All,Planned,15,40.5,-63
2021,1,2021-01-17,S08000020,65 - 74,All,Planned,32,78.5,-59.2
2021,1,2021-01-17,S08000022,65 - 74,All,Planned,28,33,-15.2
2021,1,2021-01-17,S08000024,65 - 74,All,Planned,93,99.5,-6.5
2021,1,2021-01-17,S08000029,65 - 74,All,Planned,9,29,-69
2021,1,2021-01-17,S08000030,65 - 74,All,Planned,27,48.5,-44.3
2021,1,2021-01-17,S08000031,65 - 74,All,Planned,176,271.5,-35.2
2021,1,2021-01-17,S08000032,65 - 74,All,Planned,7,32.5,-78.5
2021,1,2021-01-17,S92000003,65 - 74,All,Planned,404,691,-41.5
2021,1,2021-01-24,S08000015,65 - 74,All,Planned,5,27.5,-81.8
2021,1,2021-01-24,S08000017,65 - 74,All,Planned,7,15,-53.3
2021,1,2021-01-24,S08000019,65 - 74,All,Planned,29,42.5,-31.8
2021,1,2021-01-24,S08000020,65 - 74,All,Planned,36,87.5,-58.9
2021,1,2021-01-24,S08000028,65 - 74,All,Planned,5,4,25
2021,1,2021-01-24,S08000029,65 - 74,All,Planned,10,28,-64.3
2021,1,2021-01-24,S08000030,65 - 74,All,Planned,29,58,-50
2021,1,2021-01-24,S08000031,65 - 74,All,Planned,164,270,-39.3
2021,1,2021-01-24,S08000032,65 - 74,All,Planned,15,27.5,-45.5
2021,1,2021-01-24,S92000003,65 - 74,All,Planned,416,717,-42
2021,1,2021-01-31,S08000017,65 - 74,All,Planned,12,17.5,-31.4
2021,1,2021-01-31,S08000019,65 - 74,All,Planned,13,28,-53.6
2021,1,2021-01-31,S08000020,65 - 74,All,Planned,41,88.5,-53.7
2021,1,2021-01-31,S08000022,65 - 74,All,Planned,23,40.5,-43.2
2021,1,2021-01-31,S08000024,65 - 74,All,Planned,84,112.5,-25.3
