year,quarter,week_ending,hscp,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,3,2020-08-30,S37000003,65 - 74,All,All,39,53.5,-27.1
2020,3,2020-08-30,S37000004,65 - 74,All,All,42,54,-22.2
2020,3,2020-08-30,S37000005,65 - 74,All,All,33,82,-59.8
2020,3,2020-08-30,S37000006,65 - 74,All,All,59,69.5,-15.1
2020,3,2020-08-30,S37000007,65 - 74,All,All,56,67,-16.4
2020,3,2020-08-30,S37000008,65 - 74,All,All,68,64,6.2
2020,3,2020-08-30,S37000009,65 - 74,All,All,44,45.5,-3.3
2020,3,2020-08-30,S37000010,65 - 74,All,All,57,46.5,22.6
2020,3,2020-08-30,S37000011,65 - 74,All,All,44,37,18.9
2020,3,2020-08-30,S37000012,65 - 74,All,All,161,147.5,9.2
2020,3,2020-09-06,S37000008,65 - 74,All,All,45,74,-39.2
2020,3,2020-08-30,S37000018,65 - 74,All,All,40,38.5,3.9
2020,3,2020-08-30,S37000019,65 - 74,All,All,26,40.5,-35.8
2020,3,2020-08-30,S37000020,65 - 74,All,All,74,93,-20.4
2020,3,2020-08-30,S37000022,65 - 74,All,All,12,12,0
2020,3,2020-08-30,S37000024,65 - 74,All,All,75,84.5,-11.2
2020,3,2020-08-30,S37000025,65 - 74,All,All,57,60.5,-5.8
2020,3,2020-08-30,S37000026,65 - 74,All,All,6,9.5,-36.8
2020,3,2020-08-30,S37000027,65 - 74,All,All,70,72,-2.8
2020,3,2020-08-30,S37000028,65 - 74,All,All,145,150.5,-3.7
2020,3,2020-08-30,S37000029,65 - 74,All,All,61,53,15.1
2020,3,2020-08-30,S37000030,65 - 74,All,All,86,75,14.7
2020,3,2020-08-30,S37000031,65 - 74,All,All,11,26.5,-58.5
2020,3,2020-08-30,S37000032,65 - 74,All,All,154,192.5,-20
2020,3,2020-08-30,S37000033,65 - 74,All,All,68,65,4.6
2020,3,2020-08-30,S37000034,65 - 74,All,All,262,276,-5.1
2020,3,2020-08-30,S37000035,65 - 74,All,All,180,173,4
2020,3,2020-09-06,S37000001,65 - 74,All,All,74,84,-11.9
2020,3,2020-09-06,S37000002,65 - 74,All,All,98,105.5,-7.1
2020,3,2020-09-06,S37000003,65 - 74,All,All,50,63.5,-21.3
2020,3,2020-09-06,S37000004,65 - 74,All,All,32,53,-39.6
2020,3,2020-09-06,S37000005,65 - 74,All,All,66,70,-5.7
2020,3,2020-09-06,S37000006,65 - 74,All,All,81,91,-11
2020,3,2020-09-06,S37000007,65 - 74,All,All,69,61,13.1
2020,4,2020-10-25,S37000027,65 - 74,All,All,62,71.5,-13.3
2020,4,2020-10-25,S37000028,65 - 74,All,All,146,161,-9.3
2020,4,2020-10-25,S37000029,65 - 74,All,All,39,49,-20.4
2020,4,2020-10-25,S37000030,65 - 74,All,All,71,68.5,3.6
2020,3,2020-09-06,S37000009,65 - 74,All,All,48,38.5,24.7
2020,3,2020-09-06,S37000010,65 - 74,All,All,42,48,-12.5
2020,3,2020-09-06,S37000011,65 - 74,All,All,25,34,-26.5
2020,3,2020-09-06,S37000012,65 - 74,All,All,186,174,6.9
2020,3,2020-09-06,S37000013,65 - 74,All,All,75,102,-26.5
2020,3,2020-09-06,S37000016,65 - 74,All,All,119,129.5,-8.1
2020,3,2020-09-06,S37000017,65 - 74,All,All,32,46.5,-31.2
2020,3,2020-09-06,S37000018,65 - 74,All,All,40,43,-7
2020,3,2020-09-06,S37000019,65 - 74,All,All,23,29.5,-22
2020,3,2020-09-06,S37000020,65 - 74,All,All,57,77,-26
2020,3,2020-09-06,S37000022,65 - 74,All,All,13,13.5,-3.7
2020,3,2020-09-06,S37000024,65 - 74,All,All,76,85.5,-11.1
2020,3,2020-09-06,S37000025,65 - 74,All,All,50,66,-24.2
2020,3,2020-09-06,S37000026,65 - 74,All,All,12,8,50
2020,3,2020-09-06,S37000027,65 - 74,All,All,56,62,-9.7
2020,3,2020-09-06,S37000028,65 - 74,All,All,146,139,5
2020,3,2020-09-06,S37000029,65 - 74,All,All,43,45,-4.4
2020,3,2020-09-06,S37000030,65 - 74,All,All,72,81,-11.1
2020,3,2020-09-06,S37000031,65 - 74,All,All,13,16.5,-21.2
2020,3,2020-09-06,S37000032,65 - 74,All,All,181,190,-4.7
2020,3,2020-09-06,S37000033,65 - 74,All,All,76,74,2.7
2020,3,2020-09-06,S37000034,65 - 74,All,All,227,277,-18.1
2020,3,2020-09-06,S37000035,65 - 74,All,All,163,183,-10.9
2020,3,2020-09-13,S37000001,65 - 74,All,All,59,92.5,-36.2
2020,4,2020-10-18,S37000002,65 - 74,All,All,82,85.5,-4.1
2020,3,2020-09-13,S37000006,65 - 74,All,All,73,84.5,-13.6
2020,3,2020-09-13,S37000007,65 - 74,All,All,61,65,-6.2
2020,3,2020-09-13,S37000008,65 - 74,All,All,55,74.5,-26.2
2020,3,2020-09-13,S37000009,65 - 74,All,All,49,49.5,-1
2020,3,2020-09-13,S37000010,65 - 74,All,All,36,58.5,-38.5
2020,3,2020-09-13,S37000011,65 - 74,All,All,37,41.5,-10.8
2020,3,2020-09-13,S37000012,65 - 74,All,All,169,169.5,-0.3
2020,3,2020-09-13,S37000013,65 - 74,All,All,76,93,-18.3
2020,3,2020-09-13,S37000016,65 - 74,All,All,105,125,-16
2020,3,2020-09-13,S37000017,65 - 74,All,All,33,43,-23.3
2020,3,2020-09-13,S37000018,65 - 74,All,All,37,36,2.8
2020,3,2020-09-13,S37000019,65 - 74,All,All,29,34.5,-15.9
2020,3,2020-09-13,S37000020,65 - 74,All,All,79,79,0
2020,3,2020-09-13,S37000022,65 - 74,All,All,11,9.5,15.8
2020,3,2020-09-13,S37000024,65 - 74,All,All,59,79.5,-25.8
2020,3,2020-09-13,S37000025,65 - 74,All,All,57,57,0
2020,3,2020-09-13,S37000026,65 - 74,All,All,5,6,-16.7
2020,3,2020-09-13,S37000027,65 - 74,All,All,64,75.5,-15.2
2020,3,2020-09-13,S37000028,65 - 74,All,All,145,166,-12.7
2020,3,2020-09-13,S37000029,65 - 74,All,All,56,50.5,10.9
2020,3,2020-09-13,S37000030,65 - 74,All,All,100,74.5,34.2
2020,3,2020-09-13,S37000031,65 - 74,All,All,20,24.5,-18.4
2020,4,2020-11-01,S37000020,65 - 74,All,All,73,76,-3.9
2020,4,2020-11-01,S37000022,65 - 74,All,All,10,8.5,17.6
2020,4,2020-11-01,S37000024,65 - 74,All,All,65,88.5,-26.6
2020,3,2020-09-13,S37000033,65 - 74,All,All,71,74.5,-4.7
2020,3,2020-09-13,S37000034,65 - 74,All,All,241,268,-10.1
2020,3,2020-09-13,S37000035,65 - 74,All,All,178,177.5,0.3
2020,3,2020-09-20,S37000001,65 - 74,All,All,75,96,-21.9
2020,3,2020-09-20,S37000002,65 - 74,All,All,97,103,-5.8
2020,3,2020-09-20,S37000003,65 - 74,All,All,41,58,-29.3
2020,3,2020-09-20,S37000004,65 - 74,All,All,47,55.5,-15.3
2020,3,2020-09-20,S37000005,65 - 74,All,All,62,78.5,-21
2020,3,2020-09-20,S37000006,65 - 74,All,All,85,79.5,6.9
2020,3,2020-09-20,S37000007,65 - 74,All,All,57,63,-9.5
2020,3,2020-09-20,S37000008,65 - 74,All,All,52,63.5,-18.1
2020,3,2020-09-20,S37000009,65 - 74,All,All,40,52,-23.1
2020,3,2020-09-20,S37000010,65 - 74,All,All,45,50,-10
2020,3,2020-09-20,S37000011,65 - 74,All,All,38,33,15.2
2020,3,2020-09-20,S37000012,65 - 74,All,All,181,155,16.8
2020,3,2020-09-20,S37000013,65 - 74,All,All,66,123.5,-46.6
2020,3,2020-09-20,S37000016,65 - 74,All,All,95,125.5,-24.3
2020,3,2020-09-20,S37000017,65 - 74,All,All,45,45,0
2020,3,2020-09-20,S37000018,65 - 74,All,All,48,36.5,31.5
2020,3,2020-09-20,S37000019,65 - 74,All,All,34,29.5,15.3
2020,3,2020-09-20,S37000020,65 - 74,All,All,88,74,18.9
2020,3,2020-09-20,S37000022,65 - 74,All,All,15,10,50
2020,3,2020-09-20,S37000024,65 - 74,All,All,75,92,-18.5
2020,3,2020-09-20,S37000025,65 - 74,All,All,40,68,-41.2
2020,3,2020-09-20,S37000026,65 - 74,All,All,15,9,66.7
2020,3,2020-09-20,S37000027,65 - 74,All,All,61,60,1.7
2020,3,2020-09-20,S37000028,65 - 74,All,All,148,152,-2.6
2020,3,2020-09-20,S37000029,65 - 74,All,All,47,53.5,-12.1
2020,3,2020-09-20,S37000030,65 - 74,All,All,73,75.5,-3.3
2020,3,2020-09-20,S37000031,65 - 74,All,All,20,19.5,2.6
2020,3,2020-09-20,S37000032,65 - 74,All,All,160,199.5,-19.8
2020,3,2020-09-20,S37000033,65 - 74,All,All,78,73.5,6.1
2020,3,2020-09-20,S37000034,65 - 74,All,All,238,269,-11.5
2020,3,2020-09-20,S37000035,65 - 74,All,All,151,200,-24.5
2020,3,2020-09-27,S37000001,65 - 74,All,All,85,75.5,12.6
2020,3,2020-09-27,S37000002,65 - 74,All,All,96,104,-7.7
2020,3,2020-09-27,S37000003,65 - 74,All,All,40,57.5,-30.4
2020,3,2020-09-27,S37000004,65 - 74,All,All,53,62,-14.5
2020,3,2020-09-27,S37000005,65 - 74,All,All,65,79,-17.7
2020,3,2020-09-27,S37000006,65 - 74,All,All,106,78.5,35
2020,3,2020-09-27,S37000007,65 - 74,All,All,60,64.5,-7
2020,3,2020-09-27,S37000008,65 - 74,All,All,66,58,13.8
2020,3,2020-09-27,S37000009,65 - 74,All,All,57,44.5,28.1
2020,3,2020-09-27,S37000010,65 - 74,All,All,41,45.5,-9.9
2020,3,2020-09-27,S37000011,65 - 74,All,All,30,33,-9.1
2020,3,2020-09-27,S37000012,65 - 74,All,All,154,171,-9.9
2020,3,2020-09-27,S37000013,65 - 74,All,All,77,102,-24.5
2020,3,2020-09-27,S37000016,65 - 74,All,All,95,129,-26.4
2020,3,2020-09-27,S37000017,65 - 74,All,All,26,49,-46.9
2020,3,2020-09-27,S37000018,65 - 74,All,All,26,42.5,-38.8
2020,3,2020-09-27,S37000019,65 - 74,All,All,39,36.5,6.8
2020,3,2020-09-27,S37000024,65 - 74,All,All,88,94.5,-6.9
2020,3,2020-09-27,S37000025,65 - 74,All,All,65,50,30
2020,3,2020-09-27,S37000026,65 - 74,All,All,12,13,-7.7
2020,3,2020-09-27,S37000027,65 - 74,All,All,53,63,-15.9
2020,3,2020-09-27,S37000028,65 - 74,All,All,131,164.5,-20.4
2020,3,2020-09-27,S37000029,65 - 74,All,All,49,51.5,-4.9
2020,3,2020-09-27,S37000030,65 - 74,All,All,71,82,-13.4
2020,3,2020-09-27,S37000031,65 - 74,All,All,15,20.5,-26.8
2020,3,2020-09-27,S37000032,65 - 74,All,All,180,184.5,-2.4
2020,3,2020-09-27,S37000033,65 - 74,All,All,75,64,17.2
2020,3,2020-09-27,S37000034,65 - 74,All,All,245,266.5,-8.1
2020,3,2020-09-27,S37000035,65 - 74,All,All,139,166,-16.3
2020,4,2020-10-04,S37000001,65 - 74,All,All,70,81.5,-14.1
2020,4,2020-10-04,S37000002,65 - 74,All,All,92,105.5,-12.8
2020,4,2020-10-04,S37000003,65 - 74,All,All,51,56.5,-9.7
2020,4,2020-10-04,S37000004,65 - 74,All,All,45,54,-16.7
2020,4,2020-10-04,S37000005,65 - 74,All,All,57,96,-40.6
2020,4,2020-10-04,S37000006,65 - 74,All,All,86,74,16.2
2020,4,2020-10-04,S37000007,65 - 74,All,All,53,71,-25.4
2020,4,2020-10-04,S37000008,65 - 74,All,All,70,67.5,3.7
2020,4,2020-10-04,S37000009,65 - 74,All,All,37,52.5,-29.5
2020,4,2020-10-04,S37000010,65 - 74,All,All,40,43.5,-8
2020,4,2020-10-04,S37000011,65 - 74,All,All,31,37,-16.2
2020,4,2020-10-04,S37000012,65 - 74,All,All,175,157.5,11.1
2020,4,2020-10-04,S37000013,65 - 74,All,All,83,96,-13.5
2020,4,2020-10-04,S37000016,65 - 74,All,All,105,117.5,-10.6
2020,4,2020-10-04,S37000017,65 - 74,All,All,34,45,-24.4
2020,4,2020-10-04,S37000018,65 - 74,All,All,49,50,-2
2020,4,2020-10-04,S37000019,65 - 74,All,All,42,38.5,9.1
2020,4,2020-10-04,S37000020,65 - 74,All,All,56,78,-28.2
2020,4,2020-10-04,S37000022,65 - 74,All,All,6,11,-45.5
2020,4,2020-10-04,S37000024,65 - 74,All,All,72,90,-20
2020,4,2020-10-04,S37000025,65 - 74,All,All,53,60,-11.7
2020,4,2020-10-04,S37000026,65 - 74,All,All,11,8.5,29.4
2020,4,2020-10-04,S37000027,65 - 74,All,All,53,62.5,-15.2
2020,4,2020-10-04,S37000028,65 - 74,All,All,152,150,1.3
2020,4,2020-10-04,S37000029,65 - 74,All,All,48,53.5,-10.3
2020,4,2020-10-04,S37000030,65 - 74,All,All,85,85.5,-0.6
2020,4,2020-10-04,S37000031,65 - 74,All,All,24,20,20
2020,4,2020-10-04,S37000032,65 - 74,All,All,163,201.5,-19.1
2020,4,2020-10-04,S37000033,65 - 74,All,All,59,78,-24.4
2020,4,2020-10-04,S37000034,65 - 74,All,All,234,254.5,-8.1
2020,4,2020-10-04,S37000035,65 - 74,All,All,127,173,-26.6
2020,4,2020-10-11,S37000001,65 - 74,All,All,58,85,-31.8
2020,4,2020-10-11,S37000002,65 - 74,All,All,100,105,-4.8
2020,4,2020-10-11,S37000003,65 - 74,All,All,55,43.5,26.4
2020,4,2020-10-11,S37000004,65 - 74,All,All,72,51.5,39.8
2020,4,2020-10-11,S37000005,65 - 74,All,All,60,89.5,-33
2020,4,2020-10-11,S37000006,65 - 74,All,All,70,94,-25.5
2020,4,2020-12-27,S37000001,65 - 74,All,All,63,86.5,-27.2
2020,4,2020-10-11,S37000007,65 - 74,All,All,70,69.5,0.7
2020,4,2020-10-11,S37000008,65 - 74,All,All,63,62.5,0.8
2020,4,2020-10-11,S37000009,65 - 74,All,All,41,46,-10.9
2020,4,2020-10-11,S37000010,65 - 74,All,All,53,53,0
2020,4,2020-10-11,S37000011,65 - 74,All,All,33,37,-10.8
2020,4,2020-10-11,S37000012,65 - 74,All,All,169,168,0.6
2020,4,2020-10-11,S37000013,65 - 74,All,All,94,99.5,-5.5
2020,4,2020-10-11,S37000016,65 - 74,All,All,112,126,-11.1
2020,4,2020-10-11,S37000017,65 - 74,All,All,31,49,-36.7
2020,4,2020-10-11,S37000018,65 - 74,All,All,51,39.5,29.1
2020,4,2020-10-11,S37000019,65 - 74,All,All,50,41,22
2020,4,2020-10-11,S37000020,65 - 74,All,All,72,90,-20
2020,4,2020-10-11,S37000022,65 - 74,All,All,11,8,37.5
2020,4,2020-10-11,S37000024,65 - 74,All,All,66,85,-22.4
2020,4,2020-10-11,S37000025,65 - 74,All,All,56,60.5,-7.4
2020,4,2020-10-11,S37000026,65 - 74,All,All,9,14,-35.7
2020,4,2020-10-11,S37000027,65 - 74,All,All,77,74.5,3.4
2020,4,2020-10-11,S37000028,65 - 74,All,All,143,159,-10.1
2020,4,2020-10-11,S37000029,65 - 74,All,All,52,62,-16.1
2020,4,2020-10-11,S37000030,65 - 74,All,All,88,77.5,13.5
2020,4,2020-10-11,S37000031,65 - 74,All,All,12,19,-36.8
2020,4,2020-10-11,S37000032,65 - 74,All,All,168,185.5,-9.4
2020,4,2020-10-11,S37000033,65 - 74,All,All,69,61.5,12.2
2020,4,2020-10-11,S37000034,65 - 74,All,All,217,290,-25.2
2020,4,2020-10-11,S37000035,65 - 74,All,All,143,188.5,-24.1
2020,4,2020-10-18,S37000001,65 - 74,All,All,75,94.5,-20.6
2020,4,2020-11-22,S37000032,65 - 74,All,All,184,207.5,-11.3
2020,4,2020-11-22,S37000033,65 - 74,All,All,66,78,-15.4
2020,4,2020-11-22,S37000034,65 - 74,All,All,222,286.5,-22.5
2020,4,2020-10-18,S37000003,65 - 74,All,All,40,47,-14.9
2020,4,2020-10-18,S37000004,65 - 74,All,All,44,58.5,-24.8
2020,4,2020-10-18,S37000005,65 - 74,All,All,58,62.5,-7.2
2020,4,2020-10-18,S37000006,65 - 74,All,All,80,93.5,-14.4
2020,4,2020-10-18,S37000007,65 - 74,All,All,57,69,-17.4
2020,4,2020-10-18,S37000008,65 - 74,All,All,52,67.5,-23
2020,4,2020-10-18,S37000009,65 - 74,All,All,36,48.5,-25.8
2020,4,2020-10-18,S37000010,65 - 74,All,All,39,41,-4.9
2020,4,2020-10-18,S37000011,65 - 74,All,All,33,32.5,1.5
2020,4,2020-10-18,S37000012,65 - 74,All,All,147,168.5,-12.8
2020,4,2020-10-18,S37000013,65 - 74,All,All,65,95.5,-31.9
2020,4,2020-10-18,S37000016,65 - 74,All,All,116,125,-7.2
2020,4,2020-10-18,S37000017,65 - 74,All,All,32,44.5,-28.1
2020,4,2020-10-18,S37000018,65 - 74,All,All,51,45,13.3
2020,4,2020-10-18,S37000019,65 - 74,All,All,39,33.5,16.4
2020,4,2020-10-18,S37000020,65 - 74,All,All,58,74.5,-22.1
2020,4,2020-10-18,S37000022,65 - 74,All,All,9,10.5,-14.3
2020,4,2020-10-18,S37000024,65 - 74,All,All,66,86,-23.3
2020,4,2020-10-18,S37000025,65 - 74,All,All,33,52,-36.5
2020,4,2020-10-18,S37000026,65 - 74,All,All,10,13,-23.1
2020,4,2020-10-18,S37000027,65 - 74,All,All,51,62.5,-18.4
2020,4,2020-10-18,S37000028,65 - 74,All,All,127,149.5,-15.1
2020,4,2020-10-18,S37000029,65 - 74,All,All,34,53.5,-36.4
2020,4,2020-10-18,S37000030,65 - 74,All,All,70,72,-2.8
2020,4,2020-10-18,S37000031,65 - 74,All,All,25,28,-10.7
2020,4,2020-10-18,S37000032,65 - 74,All,All,168,187,-10.2
2020,4,2020-10-18,S37000033,65 - 74,All,All,61,67,-9
2020,4,2020-10-18,S37000034,65 - 74,All,All,222,269,-17.5
2020,4,2020-10-18,S37000035,65 - 74,All,All,135,166.5,-18.9
2020,4,2020-10-25,S37000001,65 - 74,All,All,88,84,4.8
2020,4,2020-10-25,S37000002,65 - 74,All,All,82,94.5,-13.2
2020,4,2020-10-25,S37000003,65 - 74,All,All,45,45,0
2020,4,2020-10-25,S37000004,65 - 74,All,All,46,59.5,-22.7
2020,4,2020-10-25,S37000005,65 - 74,All,All,41,82,-50
2020,4,2020-10-25,S37000006,65 - 74,All,All,77,79,-2.5
2020,4,2020-10-25,S37000007,65 - 74,All,All,71,63,12.7
2020,4,2020-10-25,S37000008,65 - 74,All,All,78,67,16.4
2020,4,2020-10-25,S37000009,65 - 74,All,All,41,44.5,-7.9
2020,4,2020-10-25,S37000010,65 - 74,All,All,41,47.5,-13.7
2020,4,2020-10-25,S37000011,65 - 74,All,All,40,33.5,19.4
2020,4,2020-10-25,S37000012,65 - 74,All,All,172,185.5,-7.3
2020,4,2020-10-25,S37000013,65 - 74,All,All,63,92.5,-31.9
2020,4,2020-10-25,S37000016,65 - 74,All,All,121,122.5,-1.2
2020,4,2020-10-25,S37000017,65 - 74,All,All,42,42,0
2020,4,2020-10-25,S37000018,65 - 74,All,All,37,40,-7.5
2020,4,2020-10-25,S37000019,65 - 74,All,All,44,40,10
2020,4,2020-10-25,S37000020,65 - 74,All,All,68,74,-8.1
2020,4,2020-10-25,S37000022,65 - 74,All,All,9,12,-25
2020,4,2020-10-25,S37000024,65 - 74,All,All,75,86.5,-13.3
2020,4,2020-10-25,S37000025,65 - 74,All,All,48,62,-22.6
2020,4,2020-10-25,S37000026,65 - 74,All,All,12,11.5,4.3
2020,4,2020-12-27,S37000031,65 - 74,All,All,7,23,-69.6
2020,4,2020-10-25,S37000031,65 - 74,All,All,21,12.5,68
2020,4,2020-10-25,S37000032,65 - 74,All,All,173,201,-13.9
2020,4,2020-10-25,S37000033,65 - 74,All,All,67,62,8.1
2020,4,2020-10-25,S37000034,65 - 74,All,All,269,258.5,4.1
2020,4,2020-10-25,S37000035,65 - 74,All,All,159,170,-6.5
2020,4,2020-11-01,S37000001,65 - 74,All,All,66,84.5,-21.9
2020,4,2020-11-01,S37000002,65 - 74,All,All,95,97.5,-2.6
2020,4,2020-11-01,S37000003,65 - 74,All,All,72,53.5,34.6
2020,4,2020-11-01,S37000004,65 - 74,All,All,51,56,-8.9
2020,4,2020-11-01,S37000005,65 - 74,All,All,51,84,-39.3
2020,4,2020-11-01,S37000006,65 - 74,All,All,67,85,-21.2
2020,4,2020-11-01,S37000007,65 - 74,All,All,61,65.5,-6.9
2020,4,2020-11-01,S37000008,65 - 74,All,All,50,73.5,-32
2020,4,2020-11-01,S37000009,65 - 74,All,All,46,49.5,-7.1
2020,4,2020-11-01,S37000010,65 - 74,All,All,32,38.5,-16.9
2020,4,2020-11-01,S37000011,65 - 74,All,All,32,45.5,-29.7
2020,4,2020-11-01,S37000012,65 - 74,All,All,131,157,-16.6
2020,4,2020-11-01,S37000013,65 - 74,All,All,86,112.5,-23.6
2020,4,2020-11-01,S37000016,65 - 74,All,All,113,135.5,-16.6
2020,4,2020-11-01,S37000017,65 - 74,All,All,54,49,10.2
2020,4,2020-11-01,S37000018,65 - 74,All,All,57,32,78.1
2020,4,2020-11-01,S37000019,65 - 74,All,All,45,43,4.7
2021,1,2021-01-31,S37000002,65 - 74,All,All,79,116.5,-32.2
2021,1,2021-01-31,S37000003,65 - 74,All,All,47,66.5,-29.3
2021,1,2021-01-31,S37000004,65 - 74,All,All,45,57,-21.1
2020,4,2020-11-01,S37000025,65 - 74,All,All,50,63.5,-21.3
2020,4,2020-11-01,S37000026,65 - 74,All,All,13,10,30
2020,4,2020-11-01,S37000027,65 - 74,All,All,55,71.5,-23.1
2020,4,2020-11-01,S37000028,65 - 74,All,All,127,167,-24
2020,4,2020-11-01,S37000029,65 - 74,All,All,48,51,-5.9
2020,4,2020-11-01,S37000030,65 - 74,All,All,72,75.5,-4.6
2020,4,2020-11-01,S37000031,65 - 74,All,All,11,14.5,-24.1
2020,4,2020-11-01,S37000032,65 - 74,All,All,184,184.5,-0.3
2020,4,2020-11-01,S37000033,65 - 74,All,All,55,86.5,-36.4
2020,4,2020-11-01,S37000034,65 - 74,All,All,238,279,-14.7
2020,4,2020-11-01,S37000035,65 - 74,All,All,152,179.5,-15.3
2020,4,2020-11-08,S37000001,65 - 74,All,All,77,82.5,-6.7
2020,4,2020-11-08,S37000002,65 - 74,All,All,85,107.5,-20.9
2020,4,2020-11-08,S37000003,65 - 74,All,All,56,54,3.7
2020,4,2020-11-08,S37000004,65 - 74,All,All,44,58.5,-24.8
2020,4,2020-11-08,S37000005,65 - 74,All,All,41,88,-53.4
2020,4,2020-11-08,S37000006,65 - 74,All,All,82,81,1.2
2020,4,2020-11-08,S37000007,65 - 74,All,All,59,66.5,-11.3
2020,4,2020-11-08,S37000008,65 - 74,All,All,63,64.5,-2.3
2020,4,2020-11-08,S37000009,65 - 74,All,All,41,47.5,-13.7
2020,4,2020-11-08,S37000010,65 - 74,All,All,54,40.5,33.3
2020,4,2020-11-08,S37000011,65 - 74,All,All,27,41,-34.1
2020,4,2020-11-08,S37000012,65 - 74,All,All,149,166,-10.2
2020,4,2020-11-08,S37000013,65 - 74,All,All,69,89,-22.5
2020,4,2020-11-08,S37000016,65 - 74,All,All,95,127.5,-25.5
2020,4,2020-11-08,S37000017,65 - 74,All,All,41,49,-16.3
2020,4,2020-11-08,S37000018,65 - 74,All,All,40,47,-14.9
2020,4,2020-11-08,S37000019,65 - 74,All,All,35,38,-7.9
2020,4,2020-11-08,S37000020,65 - 74,All,All,73,76,-3.9
2020,4,2020-11-08,S37000022,65 - 74,All,All,9,11.5,-21.7
2020,4,2020-11-08,S37000024,65 - 74,All,All,67,90,-25.6
2020,4,2020-11-08,S37000025,65 - 74,All,All,47,64.5,-27.1
2020,4,2020-11-08,S37000026,65 - 74,All,All,10,13,-23.1
2020,4,2020-11-08,S37000027,65 - 74,All,All,47,70,-32.9
2020,4,2020-11-08,S37000028,65 - 74,All,All,140,156,-10.3
2020,4,2020-11-08,S37000029,65 - 74,All,All,34,63,-46
2020,4,2020-11-08,S37000030,65 - 74,All,All,69,83.5,-17.4
2020,4,2020-11-08,S37000031,65 - 74,All,All,14,18,-22.2
2020,4,2020-11-08,S37000032,65 - 74,All,All,183,224.5,-18.5
2020,4,2020-11-08,S37000033,65 - 74,All,All,71,75.5,-6
2020,4,2020-11-08,S37000034,65 - 74,All,All,219,286,-23.4
2020,4,2020-11-08,S37000035,65 - 74,All,All,149,189.5,-21.4
2020,4,2020-11-15,S37000001,65 - 74,All,All,49,93,-47.3
2020,4,2020-11-15,S37000002,65 - 74,All,All,84,104,-19.2
2020,4,2020-11-15,S37000003,65 - 74,All,All,38,50,-24
2020,4,2020-11-15,S37000004,65 - 74,All,All,41,57,-28.1
2020,4,2020-11-15,S37000005,65 - 74,All,All,63,89,-29.2
2020,4,2020-11-15,S37000006,65 - 74,All,All,72,84.5,-14.8
2020,4,2020-11-15,S37000010,65 - 74,All,All,45,48,-6.2
2020,4,2020-11-15,S37000011,65 - 74,All,All,34,30,13.3
2020,4,2020-11-15,S37000012,65 - 74,All,All,168,181.5,-7.4
2020,4,2020-11-15,S37000013,65 - 74,All,All,68,101,-32.7
2020,4,2020-11-15,S37000016,65 - 74,All,All,92,119,-22.7
2020,4,2020-11-15,S37000017,65 - 74,All,All,37,45.5,-18.7
2020,4,2020-11-15,S37000018,65 - 74,All,All,47,45,4.4
2020,4,2020-11-15,S37000019,65 - 74,All,All,37,32.5,13.8
2020,4,2020-11-15,S37000020,65 - 74,All,All,68,83,-18.1
2020,4,2020-11-15,S37000022,65 - 74,All,All,6,12.5,-52
2020,4,2020-11-15,S37000024,65 - 74,All,All,55,98.5,-44.2
2020,4,2020-11-15,S37000025,65 - 74,All,All,51,58,-12.1
2020,4,2020-11-15,S37000026,65 - 74,All,All,8,7.5,6.7
2020,4,2020-11-15,S37000027,65 - 74,All,All,57,71.5,-20.3
2020,4,2020-11-15,S37000028,65 - 74,All,All,133,171,-22.2
2020,4,2020-11-15,S37000029,65 - 74,All,All,41,56,-26.8
2020,4,2020-11-15,S37000030,65 - 74,All,All,81,83,-2.4
2020,4,2020-11-15,S37000031,65 - 74,All,All,22,14,57.1
2020,4,2020-11-15,S37000032,65 - 74,All,All,163,210,-22.4
2020,4,2020-11-15,S37000033,65 - 74,All,All,69,83,-16.9
2020,4,2020-11-15,S37000034,65 - 74,All,All,230,279.5,-17.7
2020,4,2020-11-15,S37000035,65 - 74,All,All,168,183,-8.2
2020,4,2020-11-22,S37000001,65 - 74,All,All,77,95,-18.9
2020,4,2020-12-13,S37000012,65 - 74,All,All,154,191,-19.4
2020,4,2020-12-13,S37000013,65 - 74,All,All,70,95.5,-26.7
2020,4,2020-11-22,S37000002,65 - 74,All,All,84,109.5,-23.3
2020,4,2020-11-22,S37000003,65 - 74,All,All,61,48,27.1
2020,4,2020-11-22,S37000004,65 - 74,All,All,39,54,-27.8
2020,4,2020-11-22,S37000005,65 - 74,All,All,74,87.5,-15.4
2020,4,2020-11-22,S37000006,65 - 74,All,All,83,89.5,-7.3
2020,4,2020-11-22,S37000007,65 - 74,All,All,70,75.5,-7.3
2020,4,2020-11-22,S37000008,65 - 74,All,All,51,68.5,-25.5
2020,4,2020-11-22,S37000009,65 - 74,All,All,51,51.5,-1
2020,4,2020-11-22,S37000010,65 - 74,All,All,48,38.5,24.7
2020,4,2020-11-22,S37000011,65 - 74,All,All,21,34.5,-39.1
2020,4,2020-11-22,S37000012,65 - 74,All,All,134,173,-22.5
2020,4,2020-11-22,S37000013,65 - 74,All,All,58,100,-42
2020,4,2020-11-22,S37000016,65 - 74,All,All,117,128.5,-8.9
2020,4,2020-11-22,S37000017,65 - 74,All,All,34,46,-26.1
