year,quarter,week_ending,hb,simd_quintile,admission_type,number_admissions,average20182019,percent_variation
2020,1,2020-02-23,S08000030,5,Planned,48,56.5,-15
2020,1,2020-02-23,S08000031,1,Planned,472,480,-1.7
2020,1,2020-02-23,S08000031,2,Planned,298,319.5,-6.7
2020,1,2020-02-23,S08000031,3,Planned,222,224.5,-1.1
2020,1,2020-02-23,S08000031,4,Planned,203,204,-0.5
2020,1,2020-02-23,S08000031,5,Planned,186,250,-25.6
2020,1,2020-02-23,S08000032,1,Planned,66,79.5,-17
2020,1,2020-02-23,S08000032,2,Planned,53,73.5,-27.9
2020,1,2020-02-23,S08000032,3,Planned,31,41,-24.4
2020,1,2020-02-23,S08000032,4,Planned,36,41.5,-13.3
2020,1,2020-02-23,S08000032,5,Planned,23,19.5,17.9
2020,1,2020-02-23,S92000003,1,Planned,792,856.5,-7.5
2020,1,2020-02-23,S92000003,2,Planned,784,825.5,-5
2020,1,2020-02-23,S92000003,3,Planned,718,742,-3.2
2020,1,2020-02-23,S92000003,4,Planned,649,668,-2.8
2020,1,2020-02-23,S92000003,5,Planned,515,639.5,-19.5
2020,1,2020-03-01,S08000015,1,Planned,33,30.5,8.2
2020,1,2020-03-01,S08000015,2,Planned,18,24,-25
2020,1,2020-03-01,S08000015,3,Planned,22,18,22.2
2020,1,2020-03-01,S08000015,4,Planned,12,9.5,26.3
2020,1,2020-03-01,S08000015,5,Planned,11,11.5,-4.3
2020,1,2020-03-01,S08000016,2,Planned,9,6.5,38.5
2020,1,2020-03-01,S08000016,3,Planned,14,14,0
2020,1,2020-03-01,S08000016,4,Planned,10,8,25
2020,1,2020-03-01,S08000016,5,Planned,5,0.5,900
2020,1,2020-03-01,S08000017,2,Planned,20,20,0
2020,1,2020-03-01,S08000017,3,Planned,29,30.5,-4.9
2020,1,2020-03-01,S08000017,4,Planned,7,11.5,-39.1
2020,1,2020-03-01,S08000017,5,Planned,7,4.5,55.6
2020,1,2020-03-01,S08000019,1,Planned,46,24.5,87.8
2020,1,2020-03-01,S08000019,2,Planned,54,35.5,52.1
2020,1,2020-03-01,S08000019,3,Planned,51,36.5,39.7
2020,1,2020-03-01,S08000019,4,Planned,39,26.5,47.2
2020,1,2020-03-01,S08000019,5,Planned,34,18,88.9
2020,1,2020-03-01,S08000020,1,Planned,19,21,-9.5
2020,1,2020-03-01,S08000020,2,Planned,50,66,-24.2
2020,1,2020-03-01,S08000020,3,Planned,58,88.5,-34.5
2020,1,2020-03-01,S08000020,4,Planned,85,107.5,-20.9
2020,1,2020-03-01,S08000020,5,Planned,70,74.5,-6
2020,1,2020-03-01,S08000022,1,Planned,14,17.5,-20
2020,1,2020-03-01,S08000022,2,Planned,29,40,-27.5
2020,1,2020-03-01,S08000022,3,Planned,66,81,-18.5
2020,1,2020-03-01,S08000022,4,Planned,38,41.5,-8.4
2020,1,2020-03-01,S08000022,5,Planned,8,8,0
2020,1,2020-03-01,S08000024,1,Planned,79,81.5,-3.1
2020,1,2020-03-01,S08000024,2,Planned,124,126.5,-2
2020,1,2020-03-01,S08000024,3,Planned,98,100.5,-2.5
2020,1,2020-03-01,S08000024,4,Planned,106,97.5,8.7
2020,1,2020-03-01,S08000024,5,Planned,151,117.5,28.5
2020,1,2020-03-01,S08000028,3,Planned,12,12,0
2020,1,2020-03-01,S08000029,1,Planned,34,29,17.2
2020,1,2020-03-01,S08000029,2,Planned,35,29.5,18.6
2020,1,2020-03-01,S08000029,3,Planned,20,27,-25.9
2020,1,2020-03-01,S08000029,4,Planned,29,19.5,48.7
2020,1,2020-03-01,S08000029,5,Planned,18,20,-10
2020,1,2020-03-01,S08000030,1,Planned,46,36,27.8
2020,1,2020-03-01,S08000030,2,Planned,39,36,8.3
2020,1,2020-03-01,S08000030,3,Planned,59,39.5,49.4
2020,1,2020-03-01,S08000030,4,Planned,62,61.5,0.8
2020,1,2020-03-01,S08000030,5,Planned,44,44.5,-1.1
2020,1,2020-03-01,S08000031,1,Planned,438,427,2.6
2020,1,2020-03-01,S08000031,2,Planned,260,270.5,-3.9
2020,1,2020-03-01,S08000031,3,Planned,221,196.5,12.5
2020,1,2020-03-01,S08000031,4,Planned,188,196,-4.1
2020,1,2020-03-01,S08000031,5,Planned,207,211,-1.9
2020,1,2020-03-01,S08000032,1,Planned,55,67.5,-18.5
2020,1,2020-03-01,S08000032,2,Planned,63,66.5,-5.3
2020,1,2020-03-01,S08000032,3,Planned,32,44.5,-28.1
2020,1,2020-03-01,S08000032,4,Planned,37,34,8.8
2020,1,2020-03-01,S08000032,5,Planned,12,22.5,-46.7
2020,1,2020-03-01,S92000003,1,Planned,770,746,3.2
2020,1,2020-03-01,S92000003,2,Planned,705,725,-2.8
2020,1,2020-03-01,S92000003,3,Planned,688,692.5,-0.6
2020,1,2020-03-01,S92000003,4,Planned,616,620,-0.6
2020,1,2020-03-01,S92000003,5,Planned,567,532.5,6.5
2020,1,2020-03-08,S08000015,1,Planned,30,29.5,1.7
2020,1,2020-03-08,S08000015,2,Planned,18,22,-18.2
2020,1,2020-03-08,S08000015,3,Planned,22,16.5,33.3
2020,1,2020-03-08,S08000015,4,Planned,10,15,-33.3
2020,1,2020-03-08,S08000015,5,Planned,8,10.5,-23.8
2020,1,2020-03-08,S08000016,2,Planned,7,6,16.7
2020,1,2020-03-08,S08000016,3,Planned,11,17,-35.3
2020,1,2020-03-08,S08000016,4,Planned,8,9,-11.1
2020,1,2020-03-08,S08000017,1,Planned,12,8.5,41.2
2020,1,2020-03-08,S08000017,2,Planned,32,26,23.1
2020,1,2020-03-08,S08000017,3,Planned,31,37,-16.2
2020,1,2020-03-08,S08000017,4,Planned,14,9.5,47.4
2020,1,2020-03-08,S08000017,5,Planned,9,8,12.5
2020,1,2020-03-08,S08000019,1,Planned,59,36,63.9
2020,1,2020-03-08,S08000019,2,Planned,74,50,48
2020,1,2020-03-08,S08000019,3,Planned,62,43,44.2
2020,1,2020-03-08,S08000019,4,Planned,57,43.5,31
2020,1,2020-03-08,S08000019,5,Planned,38,30.5,24.6
2020,1,2020-03-08,S08000020,1,Planned,17,31.5,-46
2020,1,2020-03-08,S08000020,2,Planned,49,59.5,-17.6
2020,1,2020-03-08,S08000020,3,Planned,63,91.5,-31.1
2020,1,2020-03-08,S08000020,4,Planned,103,120.5,-14.5
2020,1,2020-03-08,S08000020,5,Planned,72,87.5,-17.7
2020,1,2020-03-08,S08000022,1,Planned,13,24.5,-46.9
2020,1,2020-03-08,S08000022,2,Planned,35,38.5,-9.1
2020,1,2020-03-08,S08000022,3,Planned,49,75,-34.7
2020,1,2020-03-08,S08000022,4,Planned,57,43.5,31
2020,1,2020-03-08,S08000022,5,Planned,8,7,14.3
2020,1,2020-03-08,S08000024,1,Planned,83,77,7.8
2020,1,2020-03-08,S08000024,2,Planned,133,122,9
2020,1,2020-03-08,S08000024,3,Planned,106,122.5,-13.5
2020,1,2020-03-08,S08000024,4,Planned,103,99,4
2020,1,2020-03-08,S08000024,5,Planned,139,123,13
2020,1,2020-03-08,S08000028,3,Planned,13,8.5,52.9
2020,1,2020-03-08,S08000029,1,Planned,28,32.5,-13.8
2020,1,2020-03-08,S08000029,2,Planned,32,26.5,20.8
2020,1,2020-03-08,S08000029,3,Planned,30,22.5,33.3
2020,1,2020-03-08,S08000029,4,Planned,20,21,-4.8
2020,1,2020-03-08,S08000029,5,Planned,18,21,-14.3
2020,1,2020-03-08,S08000030,1,Planned,34,58,-41.4
2020,1,2020-03-08,S08000030,2,Planned,52,45,15.6
2020,1,2020-03-08,S08000030,3,Planned,47,53,-11.3
2020,1,2020-03-08,S08000030,4,Planned,70,64,9.4
2020,1,2020-03-08,S08000030,5,Planned,40,54,-25.9
2020,1,2020-03-08,S08000031,1,Planned,434,526,-17.5
2020,1,2020-03-08,S08000031,2,Planned,264,299.5,-11.9
2020,1,2020-03-08,S08000031,3,Planned,218,217,0.5
2020,1,2020-03-08,S08000031,4,Planned,172,192,-10.4
2020,1,2020-03-08,S08000031,5,Planned,199,233.5,-14.8
2020,1,2020-03-08,S08000032,1,Planned,76,73,4.1
2020,1,2020-03-08,S08000032,2,Planned,54,65.5,-17.6
2020,1,2020-03-08,S08000032,3,Planned,36,51,-29.4
2020,1,2020-03-08,S08000032,4,Planned,28,38.5,-27.3
2020,1,2020-03-08,S08000032,5,Planned,28,30,-6.7
2020,1,2020-03-08,S92000003,1,Planned,790,900.5,-12.3
2020,1,2020-03-08,S92000003,2,Planned,754,766,-1.6
2020,1,2020-03-08,S92000003,3,Planned,691,757.5,-8.8
2020,1,2020-03-08,S92000003,4,Planned,648,660,-1.8
2020,1,2020-03-08,S92000003,5,Planned,561,607.5,-7.7
2020,1,2020-03-15,S08000015,1,Planned,30,32,-6.2
2020,1,2020-03-15,S08000015,2,Planned,24,18.5,29.7
2020,1,2020-03-15,S08000015,3,Planned,14,17.5,-20
2020,1,2020-03-15,S08000015,4,Planned,15,12,25
2020,1,2020-03-15,S08000015,5,Planned,10,15.5,-35.5
2020,1,2020-03-15,S08000016,2,Planned,7,10.5,-33.3
2020,1,2020-03-15,S08000016,3,Planned,15,10.5,42.9
2020,1,2020-03-15,S08000016,4,Planned,16,14.5,10.3
2020,1,2020-03-15,S08000017,1,Planned,11,11.5,-4.3
2020,1,2020-03-15,S08000017,2,Planned,25,28,-10.7
2020,1,2020-03-15,S08000017,3,Planned,37,37,0
2020,1,2020-03-15,S08000017,4,Planned,23,12.5,84
2020,1,2020-03-15,S08000017,5,Planned,5,6,-16.7
2020,1,2020-03-15,S08000019,1,Planned,32,36,-11.1
2020,1,2020-03-15,S08000019,2,Planned,41,36,13.9
2020,1,2020-03-15,S08000019,3,Planned,36,45,-20
2020,1,2020-03-15,S08000019,4,Planned,27,30,-10
2020,1,2020-03-15,S08000019,5,Planned,23,19,21.1
2020,1,2020-03-15,S08000020,1,Planned,17,24,-29.2
2020,1,2020-03-15,S08000020,2,Planned,43,70,-38.6
2020,1,2020-03-15,S08000020,3,Planned,59,86.5,-31.8
2020,1,2020-03-15,S08000020,4,Planned,96,105,-8.6
2020,1,2020-03-15,S08000020,5,Planned,69,80.5,-14.3
2020,1,2020-03-15,S08000022,1,Planned,11,22.5,-51.1
2020,1,2020-03-15,S08000022,2,Planned,29,45,-35.6
2020,1,2020-03-15,S08000022,3,Planned,53,96.5,-45.1
2020,1,2020-03-15,S08000022,4,Planned,29,56,-48.2
2020,1,2020-03-15,S08000022,5,Planned,9,11,-18.2
2020,1,2020-03-15,S08000024,1,Planned,82,89.5,-8.4
2020,1,2020-03-15,S08000024,2,Planned,116,126,-7.9
2020,1,2020-03-15,S08000024,3,Planned,89,121,-26.4
2020,1,2020-03-15,S08000024,4,Planned,86,104,-17.3
2020,1,2020-03-15,S08000024,5,Planned,124,122.5,1.2
2020,1,2020-03-15,S08000028,3,Planned,14,9.5,47.4
2020,1,2020-03-15,S08000029,1,Planned,38,26.5,43.4
2020,1,2020-03-15,S08000029,2,Planned,43,32.5,32.3
2020,1,2020-03-15,S08000029,3,Planned,23,28.5,-19.3
2020,1,2020-03-15,S08000029,4,Planned,23,21.5,7
2020,1,2020-03-15,S08000029,5,Planned,18,20.5,-12.2
2020,1,2020-03-15,S08000030,1,Planned,44,48.5,-9.3
2020,1,2020-03-15,S08000030,2,Planned,43,44.5,-3.4
2020,1,2020-03-15,S08000030,3,Planned,52,48.5,7.2
2020,1,2020-03-15,S08000030,4,Planned,66,65.5,0.8
2020,1,2020-03-15,S08000030,5,Planned,54,52,3.8
2020,1,2020-03-15,S08000031,1,Planned,404,494.5,-18.3
2020,1,2020-03-15,S08000031,2,Planned,268,288.5,-7.1
2020,1,2020-03-15,S08000031,3,Planned,188,231,-18.6
2020,1,2020-03-15,S08000031,4,Planned,168,191,-12
2020,1,2020-03-15,S08000031,5,Planned,222,243.5,-8.8
2020,1,2020-03-15,S08000032,1,Planned,69,80.5,-14.3
2020,1,2020-03-15,S08000032,2,Planned,57,83,-31.3
2020,1,2020-03-15,S08000032,3,Planned,35,46,-23.9
2020,1,2020-03-15,S08000032,4,Planned,35,37.5,-6.7
2020,1,2020-03-15,S08000032,5,Planned,21,21.5,-2.3
2020,1,2020-03-15,S92000003,1,Planned,740,867.5,-14.7
2020,1,2020-03-15,S92000003,2,Planned,701,788.5,-11.1
2020,1,2020-03-15,S92000003,3,Planned,616,780,-21
2020,1,2020-03-15,S92000003,4,Planned,589,658.5,-10.6
2020,1,2020-03-15,S92000003,5,Planned,559,595.5,-6.1
2020,1,2020-03-22,S08000015,1,Planned,15,23.5,-36.2
2020,1,2020-03-22,S08000015,2,Planned,12,24,-50
2020,1,2020-03-22,S08000015,3,Planned,6,19,-68.4
2020,1,2020-03-22,S08000015,5,Planned,8,15,-46.7
2020,1,2020-03-22,S08000016,3,Planned,5,18,-72.2
2020,1,2020-03-22,S08000016,4,Planned,6,13,-53.8
2020,1,2020-03-22,S08000017,1,Planned,6,5,20
2020,1,2020-03-22,S08000017,2,Planned,15,25.5,-41.2
2020,1,2020-03-22,S08000017,3,Planned,22,36.5,-39.7
2020,1,2020-03-22,S08000017,4,Planned,17,9.5,78.9
2020,1,2020-03-22,S08000019,1,Planned,27,35,-22.9
2020,1,2020-03-22,S08000019,2,Planned,29,41.5,-30.1
2020,1,2020-03-22,S08000019,3,Planned,30,34,-11.8
2020,1,2020-03-22,S08000019,4,Planned,15,45,-66.7
2020,1,2020-03-22,S08000019,5,Planned,21,29,-27.6
2020,1,2020-03-22,S08000020,1,Planned,17,24,-29.2
2020,1,2020-03-22,S08000020,2,Planned,34,73,-53.4
2020,1,2020-03-22,S08000020,3,Planned,33,85.5,-61.4
2020,1,2020-03-22,S08000020,4,Planned,51,110.5,-53.8
2020,1,2020-03-22,S08000020,5,Planned,41,82,-50
2020,1,2020-03-22,S08000022,1,Planned,5,19.5,-74.4
2020,1,2020-03-22,S08000022,2,Planned,16,33.5,-52.2
2020,1,2020-03-22,S08000022,3,Planned,31,72,-56.9
2020,1,2020-03-22,S08000022,4,Planned,25,43.5,-42.5
2020,1,2020-03-22,S08000024,1,Planned,47,78,-39.7
2020,1,2020-03-22,S08000024,2,Planned,81,140,-42.1
2020,1,2020-03-22,S08000024,3,Planned,77,119.5,-35.6
2020,1,2020-03-22,S08000024,4,Planned,60,102.5,-41.5
2020,1,2020-03-22,S08000024,5,Planned,81,143,-43.4
2020,1,2020-03-22,S08000028,2,Planned,5,2.5,100
2020,1,2020-03-22,S08000028,3,Planned,7,13,-46.2
2020,1,2020-03-22,S08000029,1,Planned,10,25.5,-60.8
2020,1,2020-03-22,S08000029,2,Planned,8,28.5,-71.9
2020,1,2020-03-22,S08000029,3,Planned,10,25.5,-60.8
2020,1,2020-03-22,S08000029,5,Planned,6,25,-76
2020,1,2020-03-22,S08000030,1,Planned,18,47,-61.7
2020,1,2020-03-22,S08000030,2,Planned,42,46,-8.7
2020,1,2020-03-22,S08000030,3,Planned,36,50.5,-28.7
2020,1,2020-03-22,S08000030,4,Planned,42,62,-32.3
2020,1,2020-03-22,S08000030,5,Planned,17,43.5,-60.9
2020,1,2020-03-22,S08000031,1,Planned,284,470,-39.6
2020,1,2020-03-22,S08000031,2,Planned,178,274.5,-35.2
2020,1,2020-03-22,S08000031,3,Planned,121,235.5,-48.6
2020,1,2020-03-22,S08000031,4,Planned,116,217.5,-46.7
2020,1,2020-03-22,S08000031,5,Planned,160,207,-22.7
2020,1,2020-03-22,S08000032,1,Planned,47,68,-30.9
2020,1,2020-03-22,S08000032,2,Planned,39,56.5,-31
2020,1,2020-03-22,S08000032,3,Planned,23,44.5,-48.3
2020,1,2020-03-22,S08000032,4,Planned,18,29,-37.9
2020,1,2020-03-22,S08000032,5,Planned,11,26,-57.7
2020,1,2020-03-22,S92000003,1,Planned,478,800,-40.2
2020,1,2020-03-22,S92000003,2,Planned,461,753.5,-38.8
2020,1,2020-03-22,S92000003,3,Planned,404,758,-46.7
2020,1,2020-03-22,S92000003,4,Planned,358,679,-47.3
2020,1,2020-03-22,S92000003,5,Planned,351,589.5,-40.5
2020,1,2020-03-29,S08000015,1,Planned,14,21,-33.3
2020,1,2020-03-29,S08000015,2,Planned,5,20.5,-75.6
2020,1,2020-03-29,S08000015,3,Planned,6,15.5,-61.3
2020,1,2020-03-29,S08000015,4,Planned,5,11.5,-56.5
2020,1,2020-03-29,S08000015,5,Planned,9,11.5,-21.7
2020,1,2020-03-29,S08000016,3,Planned,6,19,-68.4
2020,1,2020-03-29,S08000016,4,Planned,6,5.5,9.1
2020,1,2020-03-29,S08000017,1,Planned,5,5.5,-9.1
2020,1,2020-03-29,S08000017,2,Planned,9,25.5,-64.7
2020,1,2020-03-29,S08000017,3,Planned,20,36,-44.4
2020,1,2020-03-29,S08000017,4,Planned,6,11.5,-47.8
2020,1,2020-03-29,S08000019,1,Planned,20,33.5,-40.3
2020,1,2020-03-29,S08000019,2,Planned,17,41,-58.5
2020,1,2020-03-29,S08000019,3,Planned,27,44,-38.6
2020,1,2020-03-29,S08000019,4,Planned,9,22.5,-60
2020,1,2020-03-29,S08000019,5,Planned,8,34,-76.5
2020,1,2020-03-29,S08000020,1,Planned,10,24.5,-59.2
2020,1,2020-03-29,S08000020,2,Planned,13,63,-79.4
2020,1,2020-03-29,S08000020,3,Planned,35,94,-62.8
2020,1,2020-03-29,S08000020,4,Planned,30,114,-73.7
2020,1,2020-03-29,S08000020,5,Planned,32,91.5,-65
2020,1,2020-03-29,S08000022,1,Planned,9,17.5,-48.6
2020,1,2020-03-29,S08000022,2,Planned,20,39,-48.7
2020,1,2020-03-29,S08000022,3,Planned,28,72,-61.1
2020,1,2020-03-29,S08000022,4,Planned,20,54.5,-63.3
2020,1,2020-03-29,S08000024,1,Planned,40,82,-51.2
2020,1,2020-03-29,S08000024,2,Planned,53,122.5,-56.7
2020,1,2020-03-29,S08000024,3,Planned,49,102,-52
2020,1,2020-03-29,S08000024,4,Planned,44,101.5,-56.7
2020,1,2020-03-29,S08000024,5,Planned,64,124.5,-48.6
2020,1,2020-03-29,S08000028,3,Planned,13,7.5,73.3
2020,1,2020-03-29,S08000029,1,Planned,8,28,-71.4
2020,1,2020-03-29,S08000029,2,Planned,17,24,-29.2
2020,1,2020-03-29,S08000029,3,Planned,9,24.5,-63.3
2020,1,2020-03-29,S08000029,4,Planned,5,16.5,-69.7
2020,1,2020-03-29,S08000029,5,Planned,8,21.5,-62.8
2020,1,2020-03-29,S08000030,1,Planned,14,55,-74.5
2020,1,2020-03-29,S08000030,2,Planned,12,50,-76
2020,1,2020-03-29,S08000030,3,Planned,13,37.5,-65.3
2020,1,2020-03-29,S08000030,4,Planned,24,65.5,-63.4
2020,1,2020-03-29,S08000030,5,Planned,22,55,-60
2020,1,2020-03-29,S08000031,1,Planned,162,459,-64.7
2020,1,2020-03-29,S08000031,2,Planned,96,279.5,-65.7
2020,1,2020-03-29,S08000031,3,Planned,92,222,-58.6
2020,1,2020-03-29,S08000031,4,Planned,81,190,-57.4
2020,1,2020-03-29,S08000031,5,Planned,86,215.5,-60.1
2020,1,2020-03-29,S08000032,1,Planned,38,73,-47.9
2020,1,2020-03-29,S08000032,2,Planned,22,64,-65.6
2020,1,2020-03-29,S08000032,3,Planned,16,36.5,-56.2
2020,1,2020-03-29,S08000032,4,Planned,15,38.5,-61
2020,1,2020-03-29,S08000032,5,Planned,9,24,-62.5
2020,1,2020-03-29,S92000003,1,Planned,322,801.5,-59.8
2020,1,2020-03-29,S92000003,2,Planned,268,742.5,-63.9
2020,1,2020-03-29,S92000003,3,Planned,315,712.5,-55.8
2020,1,2020-03-29,S92000003,4,Planned,252,639.5,-60.6
2020,1,2020-03-29,S92000003,5,Planned,246,594.5,-58.6
2020,2,2020-04-05,S08000015,1,Planned,7,17,-58.8
2020,2,2020-04-05,S08000015,3,Planned,7,18,-61.1
2020,2,2020-04-05,S08000015,5,Planned,5,9.5,-47.4
2020,2,2020-04-05,S08000016,3,Planned,6,16.5,-63.6
2020,2,2020-04-05,S08000016,4,Planned,7,11,-36.4
2020,2,2020-04-05,S08000017,2,Planned,8,23,-65.2
2020,2,2020-04-05,S08000017,3,Planned,13,26.5,-50.9
2020,2,2020-04-05,S08000017,4,Planned,6,11.5,-47.8
2020,2,2020-04-05,S08000019,1,Planned,10,50.5,-80.2
2020,2,2020-04-05,S08000019,2,Planned,14,53.5,-73.8
2020,2,2020-04-05,S08000019,3,Planned,19,39.5,-51.9
2020,2,2020-04-05,S08000019,4,Planned,9,41,-78
2020,2,2020-04-05,S08000019,5,Planned,11,31.5,-65.1
2020,2,2020-04-05,S08000020,1,Planned,5,30,-83.3
2020,2,2020-04-05,S08000020,2,Planned,7,74.5,-90.6
2020,2,2020-04-05,S08000020,3,Planned,24,86,-72.1
2020,2,2020-04-05,S08000020,4,Planned,24,102.5,-76.6
2020,2,2020-04-05,S08000020,5,Planned,21,86.5,-75.7
2020,2,2020-04-05,S08000022,1,Planned,5,18.5,-73
2020,2,2020-04-05,S08000022,2,Planned,14,34.5,-59.4
2020,2,2020-04-05,S08000022,3,Planned,33,74.5,-55.7
2020,2,2020-04-05,S08000022,4,Planned,21,42,-50
2020,2,2020-04-05,S08000024,1,Planned,18,97,-81.4
2020,2,2020-04-05,S08000024,2,Planned,52,131.5,-60.5
2020,2,2020-04-05,S08000024,3,Planned,37,90,-58.9
2020,2,2020-04-05,S08000024,4,Planned,34,100,-66
2020,2,2020-04-05,S08000024,5,Planned,52,118,-55.9
2020,2,2020-04-05,S08000028,3,Planned,12,11,9.1
2020,2,2020-04-05,S08000029,1,Planned,16,28.5,-43.9
2020,2,2020-04-05,S08000029,2,Planned,19,28,-32.1
2020,2,2020-04-05,S08000029,3,Planned,12,28.5,-57.9
2020,2,2020-04-05,S08000029,4,Planned,12,26.5,-54.7
2020,2,2020-04-05,S08000029,5,Planned,6,17,-64.7
2020,2,2020-04-05,S08000030,1,Planned,16,42.5,-62.4
2020,2,2020-04-05,S08000030,2,Planned,8,40,-80
2020,2,2020-04-05,S08000030,3,Planned,18,44.5,-59.6
2020,2,2020-04-05,S08000030,4,Planned,19,50,-62
2020,2,2020-04-05,S08000030,5,Planned,11,45,-75.6
2020,2,2020-04-05,S08000031,1,Planned,154,451.5,-65.9
2020,2,2020-04-05,S08000031,2,Planned,92,241.5,-61.9
2020,2,2020-04-05,S08000031,3,Planned,76,198,-61.6
2020,2,2020-04-05,S08000031,4,Planned,63,181.5,-65.3
2020,2,2020-04-05,S08000031,5,Planned,69,191,-63.9
2020,2,2020-04-05,S08000032,1,Planned,34,62,-45.2
2020,2,2020-04-05,S08000032,2,Planned,20,52,-61.5
2020,2,2020-04-05,S08000032,3,Planned,14,27,-48.1
2020,2,2020-04-05,S08000032,4,Planned,13,33.5,-61.2
2020,2,2020-04-05,S92000003,1,Planned,268,806,-66.7
2020,2,2020-04-05,S92000003,2,Planned,241,713,-66.2
2020,2,2020-04-05,S92000003,3,Planned,272,662.5,-58.9
2020,2,2020-04-05,S92000003,4,Planned,211,614.5,-65.7
2020,2,2020-04-05,S92000003,5,Planned,184,537,-65.7
2020,2,2020-04-12,S08000015,1,Planned,5,23,-78.3
2020,2,2020-04-12,S08000016,4,Planned,5,7,-28.6
2020,2,2020-04-12,S08000017,2,Planned,11,21,-47.6
2020,2,2020-04-12,S08000017,3,Planned,21,27.5,-23.6
2020,2,2020-04-12,S08000017,4,Planned,10,14.5,-31
2020,2,2020-04-12,S08000019,1,Planned,12,48,-75
2020,2,2020-04-12,S08000019,2,Planned,18,54.5,-67
2020,2,2020-04-12,S08000019,3,Planned,14,41,-65.9
2020,2,2020-04-12,S08000019,4,Planned,9,51,-82.4
2020,2,2020-04-12,S08000019,5,Planned,11,34.5,-68.1
2020,2,2020-04-12,S08000020,2,Planned,14,69.5,-79.9
2020,2,2020-04-12,S08000020,3,Planned,13,83.5,-84.4
2020,2,2020-04-12,S08000020,4,Planned,17,110,-84.5
2020,2,2020-04-12,S08000020,5,Planned,18,85,-78.8
2020,2,2020-04-12,S08000022,2,Planned,12,42,-71.4
2020,2,2020-04-12,S08000022,3,Planned,17,89.5,-81
2021,4,2021-10-31,S08000032,2,Planned,38,63.5,-40.2
2021,4,2021-10-31,S08000032,3,Planned,23,48,-52.1
2021,4,2021-10-31,S08000032,4,Planned,24,41.5,-42.2
2021,4,2021-10-31,S08000032,5,Planned,19,31,-38.7
2021,4,2021-10-31,S92000003,1,Planned,592,822.5,-28
2021,4,2021-10-31,S92000003,2,Planned,582,741,-21.5
2021,4,2021-10-31,S92000003,3,Planned,537,717,-25.1
2021,4,2021-10-31,S92000003,4,Planned,487,629.5,-22.6
2021,4,2021-10-31,S92000003,5,Planned,473,599.5,-21.1
2021,4,2021-11-07,S08000015,1,Planned,19,30.5,-37.7
2021,4,2021-11-07,S08000015,2,Planned,19,20.5,-7.3
2021,4,2021-11-07,S08000015,3,Planned,14,18,-22.2
2021,4,2021-11-07,S08000015,4,Planned,8,10,-20
2021,4,2021-11-07,S08000015,5,Planned,7,10.5,-33.3
2021,4,2021-11-07,S08000016,1,Planned,6,2.5,140
2021,4,2021-11-07,S08000016,2,Planned,6,6,0
2021,4,2021-11-07,S08000016,3,Planned,12,18.5,-35.1
2021,4,2021-11-07,S08000016,4,Planned,8,11.5,-30.4
2021,4,2021-11-07,S08000017,2,Planned,19,21,-9.5
2021,4,2021-11-07,S08000017,3,Planned,19,29.5,-35.6
2021,4,2021-11-07,S08000017,4,Planned,8,14.5,-44.8
2021,4,2021-11-07,S08000019,1,Planned,36,42,-14.3
2020,2,2020-04-12,S92000003,5,Planned,176,588,-70.1
2020,2,2020-04-19,S08000015,2,Planned,5,26.5,-81.1
2020,2,2020-04-19,S08000015,3,Planned,9,10.5,-14.3
2020,2,2020-04-19,S08000015,4,Planned,5,11.5,-56.5
2020,2,2020-04-19,S08000017,1,Planned,5,10,-50
2020,2,2020-04-19,S08000017,2,Planned,10,24,-58.3
2020,2,2020-04-19,S08000017,3,Planned,15,39,-61.5
2020,2,2020-04-19,S08000017,4,Planned,5,15,-66.7
2020,2,2020-04-19,S08000019,1,Planned,10,41.5,-75.9
2020,2,2020-04-19,S08000019,3,Planned,10,54.5,-81.7
2020,2,2020-04-19,S08000019,4,Planned,5,32.5,-84.6
2020,2,2020-04-19,S08000019,5,Planned,6,35,-82.9
2020,2,2020-04-19,S08000020,1,Planned,6,28,-78.6
2020,2,2020-04-19,S08000020,2,Planned,7,55,-87.3
2020,2,2020-04-19,S08000020,3,Planned,11,95.5,-88.5
2020,2,2020-04-19,S08000020,4,Planned,19,119,-84
2020,2,2020-04-19,S08000020,5,Planned,13,84,-84.5
2020,2,2020-04-19,S08000022,1,Planned,9,18,-50
2020,2,2020-04-19,S08000022,2,Planned,5,33.5,-85.1
2020,2,2020-04-19,S08000022,3,Planned,16,70.5,-77.3
2020,2,2020-04-19,S08000022,4,Planned,16,53.5,-70.1
2020,2,2020-04-19,S08000024,1,Planned,21,71.5,-70.6
2020,2,2020-04-19,S08000024,2,Planned,27,119.5,-77.4
2020,2,2020-04-19,S08000024,3,Planned,39,115,-66.1
2020,2,2020-04-19,S08000024,4,Planned,28,94,-70.2
2020,2,2020-04-19,S08000024,5,Planned,40,127,-68.5
2020,2,2020-04-19,S08000029,1,Planned,5,28,-82.1
2020,2,2020-04-19,S08000029,2,Planned,18,21.5,-16.3
2020,2,2020-04-19,S08000029,3,Planned,6,21,-71.4
2020,2,2020-04-19,S08000029,4,Planned,5,18.5,-73
2020,2,2020-04-19,S08000030,1,Planned,12,53.5,-77.6
2020,2,2020-04-19,S08000030,2,Planned,10,55,-81.8
2020,2,2020-04-19,S08000030,3,Planned,14,62,-77.4
2020,2,2020-04-19,S08000030,4,Planned,18,79,-77.2
